cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
3.9662e+00 2.7000e+04 -1.0000e-03 -1.3946e+02 -3.6940e-03 -3.7593e-03 3.9989e-01 1.0000e+00 0.0000e+00 18 139
4.1110e+00 2.8000e+04 -1.0000e-03 -1.4216e+02 -2.6950e-03 -1.5996e-03 3.9989e-01 1.0000e+00 0.0000e+00 18 141
4.2566e+00 2.9000e+04 -1.0000e-03 -1.4524e+02 -3.0880e-03 -2.7994e-03 3.9988e-01 1.0000e+00 0.0000e+00 18 144
4.4040e+00 3.0000e+04 -1.0000e-03 -1.4884e+02 -3.5930e-03 0.0000e+00 3.9988e-01 1.0000e+00 0.0000e+00 18 147
4.5499e+00 3.1000e+04 -1.0000e-03 -1.5253e+02 -3.6920e-03 -4.3658e-01 3.9988e-01 1.0000e+00 0.0000e+00 19 151
4.6950e+00 3.2000e+04 -1.0000e-03 -1.5712e+02 -4.5920e-03 8.9527e-02 3.9987e-01 1.0000e+00 0.0000e+00 19 155
4.8401e+00 3.3000e+04 -1.0000e-03 -1.6581e+02 -8.6890e-03 -1.0412e-01 3.9987e-01 1.0000e+00 0.0000e+00 19 163
4.9854e+00 3.4000e+04 -1.0000e-03 -1.7040e+02 -4.5920e-03 -1.4997e-01 3.9986e-01 1.0000e+00 0.0000e+00 19 167
5.1306e+00 3.5000e+04 -1.0000e-03 -1.7599e+02 -5.5910e-03 -2.8604e-03 3.9986e-01 1.0000e+00 0.0000e+00 19 172
5.2770e+00 3.6000e+04 -1.0000e-03 -1.8158e+02 -5.5910e-03 -2.3195e-03 3.9986e-01 1.0000e+00 0.0000e+00 19 177
5.4223e+00 3.7000e+04 -1.0000e-03 -1.8917e+02 -7.5890e-03 -2.7294e-01 3.9985e-01 1.0000e+00 0.0000e+00 19 184
5.5675e+00 3.8000e+04 -1.0000e-03 -1.9586e+02 -6.6910e-03 0.0000e+00 3.9985e-01 1.0000e+00 0.0000e+00 19 190
5.7123e+00 3.9000e+04 -1.0000e-03 -1.9456e+02 1.3070e-03 -2.5595e-03 3.9984e-01 1.0000e+00 0.0000e+00 22 191
5.8634e+00 4.0000e+04 -1.0000e-03 -1.9715e+02 -2.5900e-03 0.0000e+00 3.9984e-01 1.0000e+00 0.0000e+00 24 195
6.0082e+00 4.1000e+04 -1.0000e-03 -2.0374e+02 -6.5880e-03 0.0000e+00 3.9984e-01 1.0000e+00 0.0000e+00 25 202
6.1534e+00 4.2000e+04 -1.0000e-03 -2.1132e+02 -7.5890e-03 -7.9966e-04 3.9983e-01 1.0000e+00 0.0000e+00 25 209
6.2974e+00 4.3000e+04 -1.0000e-03 -2.1502e+02 -3.6940e-03 -3.9983e-04 3.9983e-01 1.0000e+00 0.0000e+00 25 212
6.4415e+00 4.4000e+04 -1.0000e-03 -2.2281e+02 -7.7890e-03 -2.1279e-01 3.9982e-01 1.0000e+00 0.0000e+00 26 220
6.5866e+00 4.5000e+04 -1.0000e-03 -2.3040e+02 -7.5890e-03 -1.4869e-02 3.9982e-01 1.0000e+00 0.0000e+00 26 227
6.7320e+00 4.6000e+04 -1.0000e-03 -2.3799e+02 -7.5890e-03 -1.6365e-02 3.9982e-01 1.0000e+00 0.0000e+00 26 234
6.8772e+00 4.7000e+04 -1.0000e-03 -2.4258e+02 -4.5920e-03 -2.0075e-02 3.9981e-01 1.0000e+00 0.0000e+00 26 238
7.0213e+00 4.8000e+04 -1.0000e-03 -2.4827e+02 -5.6920e-03 -1.2390e-01 3.9981e-01 1.0000e+00 0.0000e+00 26 243
7.1662e+00 4.9000e+04 -1.0000e-03 -2.5386e+02 -5.5910e-03 -4.7191e-03 3.9980e-01 1.0000e+00 0.0000e+00 26 248
7.3101e+00 5.0000e+04 -1.0000e-03 -2.5945e+02 -5.5890e-03 -2.8741e-02 3.9980e-01 1.0000e+00 0.0000e+00 27 254
7.4548e+00 5.1000e+04 -1.0000e-03 -2.6314e+02 -3.6920e-03 -6.7975e-03 3.9980e-01 1.0000e+00 0.0000e+00 28 258
7.5991e+00 5.2000e+04 -1.0000e-03 -2.6973e+02 -6.5900e-03 9.0336e-02 3.9979e-01 1.0000e+00 0.0000e+00 28 264
7.7436e+00 5.3000e+04 -1.0000e-03 -2.7842e+02 -8.6890e-03 1.3374e-02 3.9979e-01 1.0000e+00 0.0000e+00 28 272
7.8883e+00 5.4000e+04 -1.0000e-03 -2.8721e+02 -8.7900e-03 -1.1994e-03 3.9978e-01 1.0000e+00 0.0000e+00 28 280
8.0325e+00 5.5000e+04 -1.0000e-03 -2.8880e+02 -1.5910e-03 -7.1208e-03 3.9978e-01 1.0000e+00 0.0000e+00 30 283
8.1769e+00 5.6000e+04 -1.0000e-03 -2.9349e+02 -4.6930e-03 -1.1163e-01 3.9978e-01 1.0000e+00 0.0000e+00 30 287
8.3211e+00 5.7000e+04 -1.0000e-03 -2.9918e+02 -5.6900e-03 -2.9824e-02 3.9977e-01 1.0000e+00 0.0000e+00 31 293
8.4652e+00 5.8000e+04 -1.0000e-03 -3.0277e+02 -3.5910e-03 -4.2387e-03 3.9977e-01 1.0000e+00 0.0000e+00 32 297
8.6106e+00 5.9000e+04 -1.0000e-03 -3.0747e+02 -4.6910e-03 -5.7996e-03 3.9976e-01 1.0000e+00 0.0000e+00 33 302
8.7549e+00 6.0000e+04 -1.0000e-03 -3.1096e+02 -3.4900e-03 2.7845e-02 3.9976e-01 1.0000e+00 0.0000e+00 34 306
8.8999e+00 6.1000e+04 -1.0000e-03 -3.1674e+02 -5.7890e-03 -1.1211e-02 3.9976e-01 1.0000e+00 0.0000e+00 36 313
9.0445e+00 6.2000e+04 -1.0000e-03 -3.2244e+02 -5.6920e-03 -7.9950e-04 3.9975e-01 1.0000e+00 0.0000e+00 36 318
9.1888e+00 6.3000e+04 -1.0000e-03 -3.2813e+02 -5.6920e-03 -2.3191e-03 3.9975e-01 1.0000e+00 0.0000e+00 36 323
9.3326e+00 6.4000e+04 -1.0000e-03 -3.2882e+02 -6.9500e-04 -1.1999e-02 3.9974e-01 1.0000e+00 0.0000e+00 37 324
9.4772e+00 6.5000e+04 -1.0000e-03 -3.3342e+02 -4.5920e-03 0.0000e+00 3.9974e-01 1.0000e+00 0.0000e+00 37 328
9.6222e+00 6.6000e+04 -1.0000e-03 -3.4111e+02 -7.6900e-03 -4.2659e-03 3.9974e-01 1.0000e+00 0.0000e+00 37 335
9.7670e+00 6.7000e+04 -1.0000e-03 -3.4360e+02 -2.4930e-03 0.0000e+00 3.9973e-01 1.0000e+00 0.0000e+00 37 337
9.9122e+00 6.8000e+04 -1.0000e-03 -3.4919e+02 -5.5910e-03 -1.5989e-03 3.9973e-01 1.0000e+00 0.0000e+00 37 342
1.0056e+01 6.9000e+04 -1.0000e-03 -3.5478e+02 -5.5910e-03 -9.9217e-03 3.9972e-01 1.0000e+00 0.0000e+00 37 347
1.0201e+01 7.0000e+04 -1.0000e-03 -3.5747e+02 -2.6930e-03 -5.7373e-03 3.9972e-01 1.0000e+00 0.0000e+00 38 350
1.0346e+01 7.1000e+04 -1.0000e-03 -3.6306e+02 -5.5910e-03 -7.6262e-01 3.9972e-01 1.0000e+00 0.0000e+00 38 355
1.0491e+01 7.2000e+04 -1.0000e-03 -3.6676e+02 -3.6940e-03 -7.9942e-04 3.9971e-01 1.0000e+00 0.0000e+00 38 358
1.0636e+01 7.3000e+04 -1.0000e-03 -3.6845e+02 -1.6920e-03 -2.6512e-01 3.9971e-01 1.0000e+00 0.0000e+00 40 361
1.0780e+01 7.4000e+04 -1.0000e-03 -3.7014e+02 -1.6920e-03 -6.2829e-01 3.9970e-01 1.0000e+00 0.0000e+00 42 364
1.0931e+01 7.5000e+04 -1.0000e-03 -3.7184e+02 -1.6940e-03 -1.7186e-01 3.9970e-01 1.0000e+00 0.0000e+00 43 366
1.1076e+01 7.6000e+04 -1.0000e-03 -3.7853e+02 -6.6890e-03 -1.2352e-02 3.9970e-01 1.0000e+00 0.0000e+00 44 373
1.1220e+01 7.7000e+04 -1.0000e-03 -3.8402e+02 -5.4900e-03 -2.2252e-02 3.9969e-01 1.0000e+00 0.0000e+00 44 378
1.1366e+01 7.8000e+04 -1.0000e-03 -3.8451e+02 -4.9300e-04 1.3630e-01 3.9969e-01 1.0000e+00 0.0000e+00 45 379
1.1510e+01 7.9000e+04 -1.0000e-03 -3.8820e+02 -3.6920e-03 -3.4387e-03 3.9968e-01 1.0000e+00 0.0000e+00 46 383
1.1654e+01 8.0000e+04 -1.0000e-03 -3.8979e+02 -1.5930e-03 -1.1708e-02 3.9968e-01 1.0000e+00 0.0000e+00 47 385
1.1799e+01 8.1000e+04 -1.0000e-03 -3.9648e+02 -6.6910e-03 -2.3984e-03 3.9968e-01 1.0000e+00 0.0000e+00 47 391
1.1944e+01 8.2000e+04 -1.0000e-03 -4.0008e+02 -3.5910e-03 -2.7807e-02 3.9967e-01 1.0000e+00 0.0000e+00 48 395
1.2091e+01 8.3000e+04 -1.0000e-03 -4.0467e+02 -4.5920e-03 -7.6446e-01 3.9967e-01 1.0000e+00 0.0000e+00 48 399
1.2237e+01 8.4000e+04 -1.0000e-03 -4.1036e+02 -5.6900e-03 -7.1890e-01 3.9966e-01 1.0000e+00 0.0000e+00 49 405
1.2382e+01 8.5000e+04 -1.0000e-03 -4.1495e+02 -4.5900e-03 -2.0792e-03 3.9966e-01 1.0000e+00 0.0000e+00 50 410
1.2528e+01 8.6000e+04 -1.0000e-03 -4.2054e+02 -5.5910e-03 -3.1179e-03 3.9966e-01 1.0000e+00 0.0000e+00 50 415
1.2672e+01 8.7000e+04 -1.0000e-03 -4.1823e+02 2.3060e-03 -9.5989e-03 3.9965e-01 1.0000e+00 0.0000e+00 53 415
1.2817e+01 8.8000e+04 -1.0000e-03 -4.2392e+02 -5.6920e-03 -2.1588e-03 3.9965e-01 1.0000e+00 0.0000e+00 53 420
1.2961e+01 8.9000e+04 -1.0000e-03 -4.2952e+02 -5.5910e-03 1.7559e-01 3.9964e-01 1.0000e+00 0.0000e+00 53 425
1.3105e+01 9.0000e+04 -1.0000e-03 -4.3431e+02 -4.7920e-03 -1.9477e-01 3.9964e-01 1.0000e+00 0.0000e+00 54 430
1.3250e+01 9.1000e+04 -1.0000e-03 -4.3480e+02 -4.9100e-04 -4.0793e-03 3.9964e-01 1.0000e+00 0.0000e+00 56 432
1.3395e+01 9.2000e+04 -1.0000e-03 -4.3939e+02 -4.5920e-03 -3.3009e-01 3.9963e-01 1.0000e+00 0.0000e+00 56 436
1.3540e+01 9.3000e+04 -1.0000e-03 -4.4088e+02 -1.4920e-03 -4.6931e-01 3.9963e-01 1.0000e+00 0.0000e+00 57 438
1.3684e+01 9.4000e+04 -1.0000e-03 -4.4857e+02 -7.6900e-03 -3.6113e-01 3.9962e-01 1.0000e+00 0.0000e+00 57 445
1.3828e+01 9.5000e+04 -1.0000e-03 -4.5426e+02 -5.6880e-03 -5.4537e-03 3.9962e-01 1.0000e+00 0.0000e+00 59 452
1.3973e+01 9.6000e+04 -1.0000e-03 -4.5895e+02 -4.6910e-03 -1.2635e-02 3.9962e-01 1.0000e+00 0.0000e+00 60 457
1.4117e+01 9.7000e+04 -1.0000e-03 -4.6065e+02 -1.6940e-03 -1.3857e-02 3.9961e-01 1.0000e+00 0.0000e+00 61 459
1.4261e+01 9.8000e+04 -1.0000e-03 -4.6224e+02 -1.5950e-03 -2.7973e-03 3.9961e-01 1.0000e+00 0.0000e+00 61 460
1.4407e+01 9.9000e+04 -1.0000e-03 -4.6583e+02 -3.5910e-03 3.6720e-02 3.9960e-01 1.0000e+00 0.0000e+00 62 464
1.4551e+01 1.0000e+05 -1.0000e-03 -4.6842e+02 -2.5920e-03 -2.7285e-02 3.9960e-01 1.0000e+00 0.0000e+00 63 467
1.4696e+01 1.0100e+05 -1.0000e-03 -4.7102e+02 -2.5920e-03 -1.5832e-02 3.9960e-01 1.0000e+00 0.0000e+00 64 470
1.4841e+01 1.0200e+05 -1.0000e-03 -4.7451e+02 -3.4920e-03 -1.2264e-02 3.9959e-01 1.0000e+00 0.0000e+00 64 473
1.4985e+01 1.0300e+05 -1.0000e-03 -4.7520e+02 -6.9300e-04 -6.9252e-03 3.9959e-01 1.0000e+00 0.0000e+00 66 475
1.5130e+01 1.0400e+05 -1.0000e-03 -4.7989e+02 -4.6890e-03 -1.9730e-01 3.9958e-01 1.0000e+00 0.0000e+00 68 481
1.5274e+01 1.0500e+05 -1.0000e-03 -4.8438e+02 -4.4910e-03 -2.0285e-02 3.9958e-01 1.0000e+00 0.0000e+00 68 485
1.5419e+01 1.0600e+05 -1.0000e-03 -4.9107e+02 -6.6910e-03 -2.9307e-01 3.9958e-01 1.0000e+00 0.0000e+00 68 491
1.5563e+01 1.0700e+05 -1.0000e-03 -4.9656e+02 -5.4900e-03 -2.4525e-02 3.9957e-01 1.0000e+00 0.0000e+00 68 496
1.5708e+01 1.0800e+05 -1.0000e-03 -5.0015e+02 -3.5910e-03 -2.1246e-02 3.9957e-01 1.0000e+00 0.0000e+00 69 500
1.5853e+01 1.0900e+05 -1.0000e-03 -5.0574e+02 -5.5910e-03 -9.3977e-03 3.9956e-01 1.0000e+00 0.0000e+00 69 505
1.5998e+01 1.1000e+05 -1.0000e-03 -5.0534e+02 4.0700e-04 1.2892e-01 3.9956e-01 1.0000e+00 0.0000e+00 71 506
1.6143e+01 1.1100e+05 -1.0000e-03 -5.1003e+02 -4.6930e-03 -1.2019e-02 3.9956e-01 1.0000e+00 0.0000e+00 71 510
1.6288e+01 1.1200e+05 -1.0000e-03 -5.1462e+02 -4.5900e-03 -1.2313e+00 3.9955e-01 1.0000e+00 0.0000e+00 72 515
1.6433e+01 1.1300e+05 -1.0000e-03 -5.2021e+02 -5.5910e-03 -7.9381e-03 3.9955e-01 1.0000e+00 0.0000e+00 72 520
1.6578e+01 1.1400e+05 -1.0000e-03 -5.2280e+02 -2.5920e-03 -1.1239e-02 3.9954e-01 1.0000e+00 0.0000e+00 73 523
1.6723e+01 1.1500e+05 -1.0000e-03 -5.2550e+02 -2.6930e-03 -2.6521e-01 3.9954e-01 1.0000e+00 0.0000e+00 74 526
1.6867e+01 1.1600e+05 -1.0000e-03 -5.2699e+02 -1.4920e-03 -3.0371e-03 3.9954e-01 1.0000e+00 0.0000e+00 75 528
1.7012e+01 1.1700e+05 -1.0000e-03 -5.3258e+02 -5.5910e-03 -4.6376e-02 3.9953e-01 1.0000e+00 0.0000e+00 75 533
1.7156e+01 1.1800e+05 -1.0000e-03 -5.3527e+02 -2.6950e-03 -2.3972e-03 3.9953e-01 1.0000e+00 0.0000e+00 75 535
1.7300e+01 1.1900e+05 -1.0000e-03 -5.3876e+02 -3.4900e-03 -2.8774e-01 3.9952e-01 1.0000e+00 0.0000e+00 76 539
1.7446e+01 1.2000e+05 -1.0000e-03 -5.4645e+02 -7.6900e-03 -1.4790e-02 3.9952e-01 1.0000e+00 0.0000e+00 76 546
1.7590e+01 1.2100e+05 -1.0000e-03 -5.5204e+02 -5.5910e-03 -1.6741e-01 3.9952e-01 1.0000e+00 0.0000e+00 76 551
1.7735e+01 1.2200e+05 -1.0000e-03 -5.6073e+02 -8.6890e-03 -5.5579e-01 3.9951e-01 1.0000e+00 0.0000e+00 76 559
1.7881e+01 1.2300e+05 -1.0000e-03 -5.6323e+02 -2.4930e-03 -5.2287e-03 3.9951e-01 1.0000e+00 0.0000e+00 76 561
1.8025e+01 1.2400e+05 -1.0000e-03 -5.6482e+02 -1.5930e-03 -1.4334e-01 3.9950e-01 1.0000e+00 0.0000e+00 77 563
1.8170e+01 1.2500e+05 -1.0000e-03 -5.6951e+02 -4.6890e-03 -1.4821e-02 3.9950e-01 1.0000e+00 0.0000e+00 79 569
1.8314e+01 1.2600e+05 -1.0000e-03 -5.7020e+02 -6.9500e-04 -1.9975e-03 3.9950e-01 1.0000e+00 0.0000e+00 80 570
1.8459e+01 1.2700e+05 -1.0000e-03 -5.7280e+02 -2.5920e-03 -1.5956e-02 3.9949e-01 1.0000e+00 0.0000e+00 81 573
1.8603e+01 1.2800e+05 -1.0000e-03 -5.7949e+02 -6.6910e-03 -1.0517e-02 3.9949e-01 1.0000e+00 0.0000e+00 81 579
1.8748e+01 1.2900e+05 -1.0000e-03 -5.8498e+02 -5.4900e-03 -1.1186e-02 3.9948e-01 1.0000e+00 0.0000e+00 81 584
1.8893e+01 1.3000e+05 -1.0000e-03 -5.8847e+02 -3.4920e-03 -6.6752e-01 3.9948e-01 1.0000e+00 0.0000e+00 81 587
1.9038e+01 1.3100e+05 -1.0000e-03 -5.9196e+02 -3.4900e-03 -1.1587e-02 3.9948e-01 1.0000e+00 0.0000e+00 82 591
1.9183e+01 1.3200e+05 -1.0000e-03 -5.9865e+02 -6.6910e-03 -3.9948e-03 3.9947e-01 1.0000e+00 0.0000e+00 82 597
1.9327e+01 1.3300e+05 -1.0000e-03 -6.0534e+02 -6.6910e-03 -1.4678e-02 3.9947e-01 1.0000e+00 0.0000e+00 82 603
1.9471e+01 1.3400e+05 -1.0000e-03 -6.1193e+02 -6.5860e-03 -2.9369e-01 3.9946e-01 1.0000e+00 0.0000e+00 84 611
1.9616e+01 1.3500e+05 -1.0000e-03 -6.1662e+02 -4.6890e-03 -2.3700e-02 3.9946e-01 1.0000e+00 0.0000e+00 86 617
1.9760e+01 1.3600e+05 -1.0000e-03 -6.2031e+02 -3.6920e-03 -1.9174e-02 3.9946e-01 1.0000e+00 0.0000e+00 87 621
1.9905e+01 1.3700e+05 -1.0000e-03 -6.2390e+02 -3.5930e-03 -2.5239e-02 3.9945e-01 1.0000e+00 0.0000e+00 87 624
2.0050e+01 1.3800e+05 -1.0000e-03 -6.3259e+02 -8.6890e-03 -9.8388e-02 3.9945e-01 1.0000e+00 0.0000e+00 87 632
2.0194e+01 1.3900e+05 -1.0000e-03 -6.3598e+02 -3.3910e-03 -3.2640e-03 3.9944e-01 1.0000e+00 0.0000e+00 87 635
2.0338e+01 1.4000e+05 -1.0000e-03 -6.4257e+02 -6.5900e-03 -3.1426e-02 3.9944e-01 1.0000e+00 0.0000e+00 87 641
2.0484e+01 1.4100e+05 -1.0000e-03 -6.5016e+02 -7.5890e-03 -2.5818e-02 3.9944e-01 1.0000e+00 0.0000e+00 87 648
2.0628e+01 1.4200e+05 -1.0000e-03 -6.5485e+02 -4.6910e-03 -2.0375e-01 3.9943e-01 1.0000e+00 0.0000e+00 88 653
2.0773e+01 1.4300e+05 -1.0000e-03 -6.6144e+02 -6.5900e-03 -1.2835e-02 3.9943e-01 1.0000e+00 0.0000e+00 88 659
2.0924e+01 1.4400e+05 -1.0000e-03 -6.6493e+02 -3.4920e-03 -2.3240e-02 3.9942e-01 1.0000e+00 0.0000e+00 88 662
2.1068e+01 1.4500e+05 -1.0000e-03 -6.6862e+02 -3.6920e-03 -4.8150e-01 3.9942e-01 1.0000e+00 0.0000e+00 89 666
2.1214e+01 1.4600e+05 -1.0000e-03 -6.7312e+02 -4.4910e-03 -2.9591e-02 3.9942e-01 1.0000e+00 0.0000e+00 89 670
2.1358e+01 1.4700e+05 -1.0000e-03 -6.7881e+02 -5.6900e-03 -1.3424e-02 3.9941e-01 1.0000e+00 0.0000e+00 90 676
2.1503e+01 1.4800e+05 -1.0000e-03 -6.8030e+02 -1.4920e-03 -9.6717e-03 3.9941e-01 1.0000e+00 0.0000e+00 91 678
2.1648e+01 1.4900e+05 -1.0000e-03 -6.8289e+02 -2.5940e-03 -5.6374e-03 3.9940e-01 1.0000e+00 0.0000e+00 91 680
2.1793e+01 1.5000e+05 -1.0000e-03 -6.8748e+02 -4.5920e-03 -1.6001e-01 3.9940e-01 1.0000e+00 0.0000e+00 91 684
2.1938e+01 1.5100e+05 -1.0000e-03 -6.9208e+02 -4.5920e-03 -1.9214e-02 3.9940e-01 1.0000e+00 0.0000e+00 91 688
2.2082e+01 1.5200e+05 -1.0000e-03 -6.9667e+02 -4.5920e-03 -1.2080e-02 3.9939e-01 1.0000e+00 0.0000e+00 91 692
2.2227e+01 1.5300e+05 -1.0000e-03 -6.9536e+02 1.3070e-03 -1.2968e-02 3.9939e-01 1.0000e+00 0.0000e+00 94 693
2.2371e+01 1.5400e+05 -1.0000e-03 -6.9995e+02 -4.5900e-03 -2.3928e-01 3.9938e-01 1.0000e+00 0.0000e+00 95 698
2.2516e+01 1.5500e+05 -1.0000e-03 -7.0344e+02 -3.4920e-03 -4.5269e-02 3.9938e-01 1.0000e+00 0.0000e+00 95 701
2.2661e+01 1.5600e+05 -1.0000e-03 -7.0683e+02 -3.3890e-03 -1.0555e-02 3.9938e-01 1.0000e+00 0.0000e+00 96 705
2.2806e+01 1.5700e+05 -1.0000e-03 -7.1252e+02 -5.6920e-03 -8.6537e-03 3.9937e-01 1.0000e+00 0.0000e+00 96 710
2.2950e+01 1.5800e+05 -1.0000e-03 -7.1822e+02 -5.6920e-03 -2.7956e-03 3.9937e-01 1.0000e+00 0.0000e+00 96 715
2.3094e+01 1.5900e+05 -1.0000e-03 -7.1791e+02 3.0400e-04 -2.3983e-03 3.9936e-01 1.0000e+00 0.0000e+00 97 715
2.3238e+01 1.6000e+05 -1.0000e-03 -7.1961e+02 -1.6940e-03 -1.5076e-01 3.9936e-01 1.0000e+00 0.0000e+00 98 717
2.3382e+01 1.6100e+05 -1.0000e-03 -7.2320e+02 -3.5910e-03 -6.3935e-03 3.9936e-01 1.0000e+00 0.0000e+00 99 721
2.3527e+01 1.6200e+05 -1.0000e-03 -7.2989e+02 -6.6910e-03 -3.2156e-02 3.9935e-01 1.0000e+00 0.0000e+00 99 727
2.3671e+01 1.6300e+05 -1.0000e-03 -7.3458e+02 -4.6910e-03 -1.6394e-02 3.9935e-01 1.0000e+00 0.0000e+00 100 732
2.3815e+01 1.6400e+05 -1.0000e-03 -7.3717e+02 -2.5920e-03 -2.3155e-02 3.9934e-01 1.0000e+00 0.0000e+00 101 735
2.3960e+01 1.6500e+05 -1.0000e-03 -7.3876e+02 -1.5910e-03 1.3139e-01 3.9934e-01 1.0000e+00 0.0000e+00 103 738
2.4105e+01 1.6600e+05 -1.0000e-03 -7.4145e+02 -2.6930e-03 -1.2312e-02 3.9934e-01 1.0000e+00 0.0000e+00 104 741
2.4249e+01 1.6700e+05 -1.0000e-03 -7.4305e+02 -1.5930e-03 -4.0705e-02 3.9933e-01 1.0000e+00 0.0000e+00 105 743
2.4394e+01 1.6800e+05 -1.0000e-03 -7.5074e+02 -7.6900e-03 -5.1980e-03 3.9933e-01 1.0000e+00 0.0000e+00 105 750
2.4538e+01 1.6900e+05 -1.0000e-03 -7.5133e+02 -5.9200e-04 -9.2808e-03 3.9932e-01 1.0000e+00 0.0000e+00 107 752
2.4683e+01 1.7000e+05 -1.0000e-03 -7.5692e+02 -5.5910e-03 -2.7712e-02 3.9932e-01 1.0000e+00 0.0000e+00 107 757
2.4828e+01 1.7100e+05 -1.0000e-03 -7.5851e+02 -1.5930e-03 -7.2290e-03 3.9932e-01 1.0000e+00 0.0000e+00 108 759
2.4972e+01 1.7200e+05 -1.0000e-03 -7.6011e+02 -1.5930e-03 -5.7724e-01 3.9931e-01 1.0000e+00 0.0000e+00 109 761
2.5117e+01 1.7300e+05 -1.0000e-03 -7.6460e+02 -4.4910e-03 -2.0328e-02 3.9931e-01 1.0000e+00 0.0000e+00 109 765
