cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
3.6170e+00 3.9000e+04 -1.0000e-03 -2.6270e+02 -8.7880e-03 -1.1308e-03 3.9984e-01 1.0000e+00 9.0000e-01 30 265
3.7086e+00 4.0000e+04 -1.0000e-03 -2.7029e+02 -7.5890e-03 -1.7226e-03 3.9984e-01 1.0000e+00 9.0000e-01 30 272
3.8018e+00 4.1000e+04 -1.0000e-03 -2.7788e+02 -7.5890e-03 -6.3700e-04 3.9984e-01 1.0000e+00 9.0000e-01 30 279
3.8939e+00 4.2000e+04 -1.0000e-03 -2.8567e+02 -7.7910e-03 -1.3034e-03 3.9983e-01 1.0000e+00 9.0000e-01 30 286
3.9871e+00 4.3000e+04 -1.0000e-03 -2.9026e+02 -4.5900e-03 5.1923e-03 3.9983e-01 1.0000e+00 3.4710e-07 31 291
4.0788e+00 4.4000e+04 -1.0000e-03 -3.0204e+02 -1.1787e-02 -1.2978e-03 3.9982e-01 1.0000e+00 9.0000e-01 31 302
4.1699e+00 4.5000e+04 -1.0000e-03 -3.0673e+02 -4.6910e-03 -4.3314e-04 3.9982e-01 1.0000e+00 9.0000e-01 32 307
4.2631e+00 4.6000e+04 -1.0000e-03 -3.1442e+02 -7.6900e-03 -8.3329e-02 3.9982e-01 1.0000e+00 9.0000e-01 32 314
4.3544e+00 4.7000e+04 -1.0000e-03 -3.2311e+02 -8.6890e-03 -9.6018e-04 3.9981e-01 1.0000e+00 9.0000e-01 32 322
4.4462e+00 4.8000e+04 -1.0000e-03 -3.3280e+02 -9.6880e-03 -1.2357e-03 3.9981e-01 1.0000e+00 9.0000e-01 32 331
4.5378e+00 4.9000e+04 -1.0000e-03 -3.3639e+02 -3.5910e-03 0.0000e+00 3.9980e-01 1.0000e+00 9.0000e-01 33 335
4.6303e+00 5.0000e+04 -1.0000e-03 -3.4408e+02 -7.6900e-03 -1.6737e-03 3.9980e-01 1.0000e+00 9.0000e-01 33 342
4.7236e+00 5.1000e+04 -1.0000e-03 -3.5387e+02 -9.7890e-03 -9.1108e-04 3.9980e-01 1.0000e+00 9.0000e-01 33 351
4.8164e+00 5.2000e+04 -1.0000e-03 -3.6456e+02 -1.0687e-02 -4.9877e-04 3.9979e-01 1.0000e+00 9.0000e-01 33 361
