cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
2.6854e+00 1.6000e+04 -1.0000e-03 -1.1044e+02 -1.3785e-02 -6.8738e-03 3.9994e-01 1.0000e+00 9.9280e-01 8 107
2.8534e+00 1.7000e+04 -1.0000e-03 -1.1503e+02 -4.5920e-03 -1.4302e-03 3.9993e-01 1.0000e+00 9.9235e-01 8 111
3.0217e+00 1.8000e+04 -1.0000e-03 -1.2572e+02 -1.0687e-02 -1.1999e-03 3.9993e-01 1.0000e+00 9.9190e-01 8 121
3.1976e+00 1.9000e+04 -1.0000e-03 -1.2931e+02 -3.5910e-03 -5.4540e-03 3.9992e-01 1.0000e+00 9.9145e-01 9 125
3.3646e+00 2.0000e+04 -1.0000e-03 -1.3700e+02 -7.6900e-03 -1.6406e-03 3.9992e-01 1.0000e+00 9.9100e-01 9 132
3.5307e+00 2.1000e+04 -1.0000e-03 -1.4889e+02 -1.1888e-02 -3.0928e-02 3.9992e-01 1.0000e+00 9.9055e-01 9 143
3.6965e+00 2.2000e+04 -1.0000e-03 -1.6068e+02 -1.1787e-02 -3.9991e-04 3.9991e-01 1.0000e+00 9.9010e-01 9 154
3.8622e+00 2.3000e+04 -1.0000e-03 -1.7136e+02 -1.0687e-02 -1.9836e-03 3.9991e-01 1.0000e+00 9.8965e-01 9 164
4.0279e+00 2.4000e+04 -1.0000e-03 -1.7816e+02 -6.7920e-03 -3.9500e-03 3.9990e-01 1.0000e+00 9.8920e-01 9 170
4.1948e+00 2.5000e+04 1.0000e+00 -1.7775e+02 4.0900e-04 -3.3422e-03 3.9990e-01 1.0000e+00 9.8875e-01 12 172
4.3625e+00 2.6000e+04 -1.0000e-03 -1.8334e+02 -5.5910e-03 -3.2727e-03 3.9990e-01 1.0000e+00 9.8830e-01 12 177
4.5289e+00 2.7000e+04 -1.0000e-03 -1.9203e+02 -8.6890e-03 -8.9533e-03 3.9989e-01 1.0000e+00 9.8785e-01 12 185
4.6955e+00 2.8000e+04 -1.0000e-03 -2.0261e+02 -1.0586e-02 0.0000e+00 3.9989e-01 1.0000e+00 9.8740e-01 12 195
4.8617e+00 2.9000e+04 -1.0000e-03 -2.1130e+02 -8.6890e-03 -6.1361e-03 3.9988e-01 1.0000e+00 9.8695e-01 12 203
5.0278e+00 3.0000e+04 -1.0000e-03 -2.1899e+02 -7.6900e-03 -9.7564e-04 3.9988e-01 1.0000e+00 9.8650e-01 12 210
5.1949e+00 3.1000e+04 -1.0000e-03 -2.2048e+02 -1.4920e-03 -2.5595e-03 3.9988e-01 1.0000e+00 9.8605e-01 13 212
5.3610e+00 3.2000e+04 -1.0000e-03 -2.2817e+02 -7.6900e-03 -4.0000e-04 3.9987e-01 1.0000e+00 9.8560e-01 13 219
5.5268e+00 3.3000e+04 -1.0000e-03 -2.3386e+02 -5.6900e-03 -2.0203e-02 3.9987e-01 1.0000e+00 9.8515e-01 14 225
5.6935e+00 3.4000e+04 -1.0000e-03 -2.4255e+02 -8.6890e-03 -1.6976e-03 3.9986e-01 1.0000e+00 9.8470e-01 14 233
5.8600e+00 3.5000e+04 -1.0000e-03 -2.5544e+02 -1.2887e-02 1.5428e-02 3.9986e-01 1.0000e+00 9.8425e-01 14 245
6.0264e+00 3.6000e+04 -1.0000e-03 -2.6213e+02 -6.6910e-03 -5.0801e-03 3.9986e-01 1.0000e+00 9.8380e-01 14 251
6.1929e+00 3.7000e+04 -1.0000e-03 -2.6582e+02 -3.6920e-03 -1.5994e-03 3.9985e-01 1.0000e+00 9.8335e-01 15 255
6.3584e+00 3.8000e+04 -1.0000e-03 -2.7251e+02 -6.6910e-03 -2.6542e-03 3.9985e-01 1.0000e+00 9.8290e-01 15 261
6.5248e+00 3.9000e+04 -1.0000e+00 -2.8540e+02 -1.2887e-02 -2.2606e-01 3.9984e-01 1.0000e+00 9.8245e-01 15 273
6.6908e+00 4.0000e+04 -1.0000e-03 -2.9619e+02 -1.0788e-02 -1.2549e-03 3.9984e-01 1.0000e+00 9.8200e-01 15 283
6.8573e+00 4.1000e+04 -1.0000e-03 -3.0698e+02 -1.0788e-02 -6.2032e-02 3.9984e-01 1.0000e+00 9.8155e-01 15 293
7.0251e+00 4.2000e+04 -1.0000e-03 -3.1367e+02 -6.6890e-03 -1.0302e-02 3.9983e-01 1.0000e+00 9.8110e-01 16 300
7.1919e+00 4.3000e+04 -1.0000e-03 -3.2445e+02 -1.0788e-02 -3.9983e-04 3.9983e-01 1.0000e+00 9.8065e-01 16 310
7.3592e+00 4.4000e+04 1.0000e-01 -3.2894e+02 -4.4910e-03 0.0000e+00 3.9982e-01 1.0000e+00 9.8020e-01 16 314
7.5339e+00 4.5000e+04 -1.0000e-03 -3.3464e+02 -5.6920e-03 -3.2702e-03 3.9982e-01 1.0000e+00 9.7975e-01 16 319
7.7008e+00 4.6000e+04 -1.0000e-03 -3.3623e+02 -1.5910e-03 -5.8904e-03 3.9982e-01 1.0000e+00 9.7930e-01 18 322
7.8675e+00 4.7000e+04 -1.0000e-03 -3.4292e+02 -6.6910e-03 -4.2637e-03 3.9981e-01 1.0000e+00 9.7885e-01 18 328
8.0337e+00 4.8000e+04 -1.0000e-03 -3.5071e+02 -7.7870e-03 -2.6712e-02 3.9981e-01 1.0000e+00 9.7840e-01 20 337
8.2000e+00 4.9000e+04 -1.0000e-03 -3.6039e+02 -9.6880e-03 -1.6701e-03 3.9980e-01 1.0000e+00 9.7795e-01 20 346
8.3660e+00 5.0000e+04 -1.0000e-03 -3.6719e+02 -6.7920e-03 3.9322e-02 3.9980e-01 1.0000e+00 9.7750e-01 20 352
8.5323e+00 5.1000e+04 -1.0000e-03 -3.7488e+02 -7.6900e-03 3.5972e-02 3.9980e-01 1.0000e+00 9.7705e-01 20 359
8.6978e+00 5.2000e+04 -1.0000e-03 -3.7867e+02 -3.7950e-03 -1.1836e-03 3.9979e-01 1.0000e+00 9.7660e-01 20 362
8.8636e+00 5.3000e+04 -1.0000e-03 -3.8157e+02 -2.8970e-03 -3.8199e-03 3.9979e-01 1.0000e+00 9.7615e-01 20 364
9.0293e+00 5.4000e+04 -1.0000e-03 -3.8546e+02 -3.8940e-03 1.3126e-02 3.9978e-01 1.0000e+00 9.7570e-01 21 368
9.1952e+00 5.5000e+04 -1.0000e-03 -3.9005e+02 -4.5900e-03 -7.8281e-03 3.9978e-01 1.0000e+00 9.7525e-01 22 373
9.3620e+00 5.6000e+04 -1.0000e-03 -3.9364e+02 -3.5930e-03 -1.0169e-02 3.9978e-01 1.0000e+00 9.7480e-01 22 376
9.5282e+00 5.7000e+04 -1.0000e-03 -4.0443e+02 -1.0788e-02 9.8101e-02 3.9977e-01 1.0000e+00 9.7435e-01 22 386
9.6942e+00 5.8000e+04 -1.0000e-03 -4.0802e+02 -3.5910e-03 -1.1164e-02 3.9977e-01 1.0000e+00 9.7390e-01 23 390
9.8593e+00 5.9000e+04 -1.0000e-03 -4.1891e+02 -1.0887e-02 8.3033e-03 3.9976e-01 1.0000e+00 9.7345e-01 24 401
1.0025e+01 6.0000e+04 -1.0000e-03 -4.2960e+02 -1.0687e-02 -2.5689e-03 3.9976e-01 1.0000e+00 9.7300e-01 24 411
1.0191e+01 6.1000e+04 -1.0000e-03 -4.3339e+02 -3.7930e-03 -9.2781e-03 3.9976e-01 1.0000e+00 9.7255e-01 25 415
1.0357e+01 6.2000e+04 -1.0000e-03 -4.3818e+02 -4.7940e-03 -1.7935e-03 3.9975e-01 1.0000e+00 9.7210e-01 25 419
1.0523e+01 6.3000e+04 -1.0000e-03 -4.4597e+02 -7.7890e-03 -3.2954e-02 3.9975e-01 1.0000e+00 9.7165e-01 26 427
1.0688e+01 6.4000e+04 -1.0000e-03 -4.5566e+02 -9.6860e-03 -8.9595e-04 3.9974e-01 1.0000e+00 9.7120e-01 27 437
1.0854e+01 6.5000e+04 -1.0000e-03 -4.5735e+02 -1.6900e-03 -9.2777e-04 3.9974e-01 1.0000e+00 9.7075e-01 30 441
1.1020e+01 6.6000e+04 -1.0000e-03 -4.6104e+02 -3.6900e-03 -5.9348e-03 3.9974e-01 1.0000e+00 9.7030e-01 32 446
1.1186e+01 6.7000e+04 -1.0000e-03 -4.6873e+02 -7.6900e-03 1.7455e-01 3.9973e-01 1.0000e+00 9.6985e-01 32 453
1.1352e+01 6.8000e+04 -1.0000e-03 -4.7542e+02 -6.6910e-03 -3.8012e-03 3.9973e-01 1.0000e+00 9.6940e-01 32 459
1.1518e+01 6.9000e+04 -1.0000e-03 -4.7611e+02 -6.8900e-04 -4.2658e-03 3.9972e-01 1.0000e+00 9.6895e-01 36 463
1.1683e+01 7.0000e+04 -1.0000e-03 -4.8490e+02 -8.7900e-03 -9.9031e-03 3.9972e-01 1.0000e+00 9.6850e-01 36 471
1.1850e+01 7.1000e+04 -1.0000e-03 -4.9259e+02 -7.6900e-03 -6.1305e-03 3.9972e-01 1.0000e+00 9.6805e-01 36 478
1.2016e+01 7.2000e+04 -1.0000e-03 -4.9418e+02 -1.5910e-03 -4.0576e-03 3.9971e-01 1.0000e+00 9.6760e-01 38 481
1.2183e+01 7.3000e+04 -1.0000e-03 -4.9877e+02 -4.5920e-03 -1.2188e-02 3.9971e-01 1.0000e+00 9.6715e-01 38 485
1.2348e+01 7.4000e+04 -1.0000e-03 -5.0546e+02 -6.6890e-03 -5.0509e-03 3.9970e-01 1.0000e+00 9.6670e-01 39 492
1.2514e+01 7.5000e+04 -1.0000e-03 -5.0725e+02 -1.7910e-03 -4.9358e-02 3.9970e-01 1.0000e+00 9.6625e-01 42 496
1.2680e+01 7.6000e+04 -1.0000e-03 -5.1904e+02 -1.1787e-02 -2.0872e-02 3.9970e-01 1.0000e+00 9.6580e-01 42 507
1.2847e+01 7.7000e+04 -1.0000e-03 -5.2463e+02 -5.5890e-03 -2.0063e-01 3.9969e-01 1.0000e+00 9.6535e-01 43 513
1.3013e+01 7.8000e+04 -1.0000e-03 -5.3642e+02 -1.1787e-02 -4.9032e-02 3.9969e-01 1.0000e+00 9.6490e-01 43 524
1.3178e+01 7.9000e+04 -1.0000e-03 -5.4820e+02 -1.1787e-02 -4.1929e-03 3.9968e-01 1.0000e+00 9.6445e-01 43 535
1.3344e+01 8.0000e+04 -1.0000e-03 -5.5279e+02 -4.5900e-03 6.6381e-02 3.9968e-01 1.0000e+00 9.6400e-01 44 540
1.3510e+01 8.1000e+04 -1.0000e-03 -5.6258e+02 -9.7890e-03 1.2782e-01 3.9968e-01 1.0000e+00 9.6355e-01 44 549
1.3676e+01 8.2000e+04 -1.0000e-03 -5.7137e+02 -8.7900e-03 -2.9361e-02 3.9967e-01 1.0000e+00 9.6310e-01 44 557
1.3842e+01 8.3000e+04 -1.0000e-03 -5.7796e+02 -6.5900e-03 -1.3597e-03 3.9967e-01 1.0000e+00 9.6265e-01 44 563
1.4009e+01 8.4000e+04 -1.0000e-03 -5.8165e+02 -3.6920e-03 -2.2525e-01 3.9966e-01 1.0000e+00 9.6220e-01 45 567
1.4174e+01 8.5000e+04 -1.0000e-03 -5.8325e+02 -1.5930e-03 -5.2828e-02 3.9966e-01 1.0000e+00 9.6175e-01 46 569
1.4341e+01 8.6000e+04 -1.0000e-03 -5.8794e+02 -4.6890e-03 4.7796e-01 3.9966e-01 1.0000e+00 9.6130e-01 48 575
1.4507e+01 8.7000e+04 -1.0000e-03 -5.9263e+02 -4.6910e-03 -4.4917e-03 3.9965e-01 1.0000e+00 9.6085e-01 49 580
1.4673e+01 8.8000e+04 -1.0000e-03 -6.0242e+02 -9.7890e-03 3.8361e-02 3.9965e-01 1.0000e+00 9.6040e-01 49 589
1.4840e+01 8.9000e+04 -1.0000e-03 -6.0601e+02 -3.5910e-03 -1.5610e-02 3.9964e-01 1.0000e+00 9.5995e-01 50 593
1.5006e+01 9.0000e+04 -1.0000e-03 -6.1270e+02 -6.6910e-03 -3.9964e-04 3.9964e-01 1.0000e+00 9.5950e-01 50 599
1.5173e+01 9.1000e+04 -1.0000e-03 -6.2149e+02 -8.7880e-03 -2.3743e-02 3.9964e-01 1.0000e+00 9.5905e-01 51 608
1.5339e+01 9.2000e+04 -1.0000e-03 -6.2718e+02 -5.6920e-03 -7.9926e-04 3.9963e-01 1.0000e+00 9.5860e-01 51 613
1.5505e+01 9.3000e+04 -1.0000e-03 -6.3996e+02 -1.2786e-02 6.7361e-02 3.9963e-01 1.0000e+00 9.5815e-01 51 625
1.5670e+01 9.4000e+04 -1.0000e-03 -6.4985e+02 -9.8900e-03 -9.5881e-02 3.9962e-01 1.0000e+00 9.5770e-01 51 634
1.5836e+01 9.5000e+04 -1.0000e-03 -6.6264e+02 -1.2786e-02 -5.6699e-02 3.9962e-01 1.0000e+00 9.5725e-01 51 646
1.6003e+01 9.6000e+04 -1.0000e-03 -6.7133e+02 -8.6890e-03 -1.6117e-01 3.9962e-01 1.0000e+00 9.5680e-01 51 654
1.6170e+01 9.7000e+04 -1.0000e-03 -6.8002e+02 -8.6890e-03 -7.4112e-03 3.9961e-01 1.0000e+00 9.5635e-01 51 662
1.6337e+01 9.8000e+04 -1.0000e-03 -6.9180e+02 -1.1787e-02 5.9753e-02 3.9961e-01 1.0000e+00 9.5590e-01 51 673
1.6502e+01 9.9000e+04 -1.0000e-03 -6.9430e+02 -2.4930e-03 -3.9960e-04 3.9960e-01 1.0000e+00 9.5545e-01 51 675
1.6668e+01 1.0000e+05 -1.0000e-03 -7.0209e+02 -7.7890e-03 -2.5639e-02 3.9960e-01 1.0000e+00 9.5500e-01 52 683
1.6834e+01 1.0100e+05 -1.0000e-03 -7.1078e+02 -8.6890e-03 -1.4391e-03 3.9960e-01 1.0000e+00 9.5455e-01 52 691
1.7000e+01 1.0200e+05 -1.0000e-03 -7.2356e+02 -1.2786e-02 1.0968e-01 3.9959e-01 1.0000e+00 9.5410e-01 52 703
1.7166e+01 1.0300e+05 -1.0000e-03 -7.3025e+02 -6.6910e-03 -7.2693e-03 3.9959e-01 1.0000e+00 9.5365e-01 52 709
1.7333e+01 1.0400e+05 -1.0000e-03 -7.3894e+02 -8.6890e-03 -8.9754e-03 3.9958e-01 1.0000e+00 9.5320e-01 52 717
1.7499e+01 1.0500e+05 -1.0000e-03 -7.3974e+02 -7.9400e-04 -2.2919e-03 3.9958e-01 1.0000e+00 9.5275e-01 54 719
1.7665e+01 1.0600e+05 -1.0000e-03 -7.4533e+02 -5.5910e-03 -6.3724e-03 3.9958e-01 1.0000e+00 9.5230e-01 54 724
1.7832e+01 1.0700e+05 -1.0000e-03 -7.5202e+02 -6.6910e-03 -4.3946e-02 3.9957e-01 1.0000e+00 9.5185e-01 54 730
1.7998e+01 1.0800e+05 -1.0000e-03 -7.5881e+02 -6.7920e-03 -2.8474e-03 3.9957e-01 1.0000e+00 9.5140e-01 54 736
1.8164e+01 1.0900e+05 -1.0000e-03 -7.6550e+02 -6.6910e-03 9.0727e-01 3.9956e-01 1.0000e+00 9.5095e-01 54 742
1.8330e+01 1.1000e+05 -1.0000e-03 -7.7219e+02 -6.6870e-03 -4.8732e-03 3.9956e-01 1.0000e+00 9.5050e-01 56 750
1.8497e+01 1.1100e+05 -1.0000e-03 -7.8198e+02 -9.7890e-03 -7.3177e-03 3.9956e-01 1.0000e+00 9.5005e-01 56 759
1.8663e+01 1.1200e+05 -1.0000e-03 -7.8757e+02 -5.5910e-03 -2.2389e-03 3.9955e-01 1.0000e+00 9.4960e-01 56 764
1.8829e+01 1.1300e+05 -1.0000e-03 -7.9636e+02 -8.7880e-03 -2.5916e-02 3.9955e-01 1.0000e+00 9.4915e-01 57 773
1.8996e+01 1.1400e+05 -1.0000e-03 -8.0295e+02 -6.5900e-03 1.2312e-01 3.9954e-01 1.0000e+00 9.4870e-01 57 779
1.9162e+01 1.1500e+05 -1.0000e-03 -8.0754e+02 -4.5920e-03 -1.2922e-02 3.9954e-01 1.0000e+00 9.4825e-01 57 783
1.9328e+01 1.1600e+05 -1.0000e-03 -8.1833e+02 -1.0788e-02 -8.2897e-02 3.9954e-01 1.0000e+00 9.4780e-01 57 793
1.9494e+01 1.1700e+05 -1.0000e-03 -8.3111e+02 -1.2786e-02 -7.9946e-04 3.9953e-01 1.0000e+00 9.4735e-01 57 805
1.9660e+01 1.1800e+05 -1.0000e-03 -8.3590e+02 -4.7900e-03 3.8875e-02 3.9953e-01 1.0000e+00 9.4690e-01 59 811
1.9826e+01 1.1900e+05 -1.0000e-03 -8.3939e+02 -3.4900e-03 5.7759e-02 3.9952e-01 1.0000e+00 9.4645e-01 60 815
1.9992e+01 1.2000e+05 -1.0000e-03 -8.4608e+02 -6.6910e-03 -9.9079e-02 3.9952e-01 1.0000e+00 9.4600e-01 60 821
2.0158e+01 1.2100e+05 -1.0000e-03 -8.4678e+02 -6.9500e-04 3.8556e-03 3.9952e-01 1.0000e+00 9.4555e-01 61 822
2.0323e+01 1.2200e+05 -1.0000e-03 -8.5956e+02 -1.2786e-02 3.3147e-01 3.9951e-01 1.0000e+00 9.4510e-01 61 834
2.0489e+01 1.2300e+05 -1.0000e-03 -8.6735e+02 -7.7910e-03 -7.0490e-03 3.9951e-01 1.0000e+00 9.4465e-01 61 841
2.0655e+01 1.2400e+05 -1.0000e-03 -8.7504e+02 -7.6900e-03 7.6179e-01 3.9950e-01 1.0000e+00 9.4420e-01 61 848
2.0821e+01 1.2500e+05 -1.0000e-03 -8.8073e+02 -5.6900e-03 6.5658e-02 3.9950e-01 1.0000e+00 9.4375e-01 62 854
2.0987e+01 1.2600e+05 -1.0000e-03 -8.8732e+02 -6.5900e-03 -2.3053e-02 3.9950e-01 1.0000e+00 9.4330e-01 62 860
2.1153e+01 1.2700e+05 -1.0000e-03 -8.9391e+02 -6.5900e-03 -5.2441e-03 3.9949e-01 1.0000e+00 9.4285e-01 62 866
2.1320e+01 1.2800e+05 -1.0000e-03 -9.0070e+02 -6.7880e-03 -8.5655e-03 3.9949e-01 1.0000e+00 9.4240e-01 64 874
2.1485e+01 1.2900e+05 -1.0000e-03 -9.0839e+02 -7.6900e-03 -7.2702e-03 3.9948e-01 1.0000e+00 9.4195e-01 64 881
2.1651e+01 1.3000e+05 -1.0000e-03 -9.1308e+02 -4.6910e-03 -4.3319e-03 3.9948e-01 1.0000e+00 9.4150e-01 65 886
2.1818e+01 1.3100e+05 -1.0000e-03 -9.2087e+02 -7.7890e-03 -2.3029e-03 3.9948e-01 1.0000e+00 9.4105e-01 66 894
2.1983e+01 1.3200e+05 -1.0000e-03 -9.3476e+02 -1.3884e-02 -4.4491e-03 3.9947e-01 1.0000e+00 9.4060e-01 67 908
2.2149e+01 1.3300e+05 -1.0000e-03 -9.4565e+02 -1.0889e-02 -4.5869e-02 3.9947e-01 1.0000e+00 9.4015e-01 67 918
2.2315e+01 1.3400e+05 -1.0000e-03 -9.5643e+02 -1.0788e-02 -9.8469e-02 3.9946e-01 1.0000e+00 9.3970e-01 67 928
2.2481e+01 1.3500e+05 -1.0000e-03 -9.6302e+02 -6.5900e-03 -1.0410e-02 3.9946e-01 1.0000e+00 9.3925e-01 67 934
2.2648e+01 1.3600e+05 -1.0000e-03 -9.6871e+02 -5.6900e-03 8.8725e-03 3.9946e-01 1.0000e+00 9.3880e-01 68 940
2.2813e+01 1.3700e+05 -1.0000e-03 -9.7750e+02 -8.7900e-03 -2.7740e-02 3.9945e-01 1.0000e+00 9.3835e-01 68 948
2.2979e+01 1.3800e+05 -1.0000e-03 -9.8829e+02 -1.0788e-02 -1.2859e-02 3.9945e-01 1.0000e+00 9.3790e-01 68 958
2.3145e+01 1.3900e+05 -1.0000e-03 -9.9908e+02 -1.0788e-02 -1.0414e-02 3.9944e-01 1.0000e+00 9.3745e-01 68 968
2.3311e+01 1.4000e+05 -1.0000e-03 -1.0058e+03 -6.6890e-03 2.1811e-01 3.9944e-01 1.0000e+00 9.3700e-01 69 975
2.3478e+01 1.4100e+05 -1.0000e-03 -1.0115e+03 -5.6900e-03 -6.4854e-03 3.9944e-01 1.0000e+00 9.3655e-01 70 981
2.3644e+01 1.4200e+05 -1.0000e-03 -1.0143e+03 -2.7920e-03 -2.9721e-02 3.9943e-01 1.0000e+00 9.3610e-01 72 985
2.3810e+01 1.4300e+05 -1.0000e-03 -1.0179e+03 -3.6900e-03 -1.8297e-02 3.9943e-01 1.0000e+00 9.3565e-01 74 990
2.3976e+01 1.4400e+05 -1.0000e-03 -1.0318e+03 -1.3886e-02 8.1912e-02 3.9942e-01 1.0000e+00 9.3520e-01 74 1003
2.4142e+01 1.4500e+05 -1.0000e-03 -1.0395e+03 -7.6900e-03 -8.2641e-03 3.9942e-01 1.0000e+00 9.3475e-01 74 1010
2.4308e+01 1.4600e+05 -1.0000e-03 -1.0473e+03 -7.7890e-03 4.7766e-02 3.9942e-01 1.0000e+00 9.3430e-01 75 1018
2.4474e+01 1.4700e+05 -1.0000e-03 -1.0550e+03 -7.6900e-03 -9.8917e-03 3.9941e-01 1.0000e+00 9.3385e-01 75 1025
2.4640e+01 1.4800e+05 -1.0000e-03 -1.0605e+03 -5.4900e-03 -1.9490e-03 3.9941e-01 1.0000e+00 9.3340e-01 75 1030
2.4810e+01 1.4900e+05 -1.0000e-03 -1.0713e+03 -1.0788e-02 -2.4789e-03 3.9940e-01 1.0000e+00 9.3295e-01 75 1040
2.4976e+01 1.5000e+05 -1.0000e-03 -1.0800e+03 -8.6890e-03 -1.1751e-02 3.9940e-01 1.0000e+00 9.3250e-01 75 1048
2.5143e+01 1.5100e+05 -1.0000e-03 -1.0867e+03 -6.6910e-03 6.0334e-02 3.9940e-01 1.0000e+00 9.3205e-01 75 1054
2.5308e+01 1.5200e+05 -1.0000e-03 -1.0953e+03 -8.6890e-03 -2.7762e-03 3.9939e-01 1.0000e+00 9.3160e-01 75 1062
2.5475e+01 1.5300e+05 -1.0000e-03 -1.1010e+03 -5.6920e-03 -2.0643e-03 3.9939e-01 1.0000e+00 9.3115e-01 75 1067
2.5641e+01 1.5400e+05 -1.0000e-03 -1.1098e+03 -8.7880e-03 -3.9938e-04 3.9938e-01 1.0000e+00 9.3070e-01 76 1076
2.5807e+01 1.5500e+05 -1.0000e-03 -1.1206e+03 -1.0788e-02 5.4554e-02 3.9938e-01 1.0000e+00 9.3025e-01 76 1086
2.5973e+01 1.5600e+05 -1.0000e-03 -1.1263e+03 -5.6920e-03 6.3094e-01 3.9938e-01 1.0000e+00 9.2980e-01 76 1091
2.6139e+01 1.5700e+05 -1.0000e-03 -1.1300e+03 -3.6920e-03 9.5765e-02 3.9937e-01 1.0000e+00 9.2935e-01 77 1095
2.6306e+01 1.5800e+05 -1.0000e-03 -1.1357e+03 -5.6900e-03 -4.6141e-01 3.9937e-01 1.0000e+00 9.2890e-01 78 1101
2.6471e+01 1.5900e+05 -1.0000e-03 -1.1434e+03 -7.6900e-03 5.2025e-02 3.9936e-01 1.0000e+00 9.2845e-01 78 1108
2.6637e+01 1.6000e+05 -1.0000e-03 -1.1461e+03 -2.6910e-03 -8.4892e-03 3.9936e-01 1.0000e+00 9.2800e-01 80 1112
2.6803e+01 1.6100e+05 -1.0000e-03 -1.1589e+03 -1.2786e-02 -1.2044e-02 3.9936e-01 1.0000e+00 9.2755e-01 80 1124
2.6970e+01 1.6200e+05 -1.0000e-03 -1.1665e+03 -7.6900e-03 -6.8107e-02 3.9935e-01 1.0000e+00 9.2710e-01 80 1131
2.7136e+01 1.6300e+05 -1.0000e-03 -1.1752e+03 -8.6890e-03 -1.0155e-02 3.9935e-01 1.0000e+00 9.2665e-01 80 1139
2.7306e+01 1.6400e+05 -1.0000e-03 -1.1808e+03 -5.5910e-03 -2.0904e-03 3.9934e-01 1.0000e+00 9.2620e-01 80 1144
2.7472e+01 1.6500e+05 -1.0000e-03 -1.1807e+03 1.0200e-04 -1.9813e-03 3.9934e-01 1.0000e+00 9.2575e-01 81 1144
2.7638e+01 1.6600e+05 -1.0000e-03 -1.1865e+03 -5.7890e-03 -1.7004e-02 3.9934e-01 1.0000e+00 9.2530e-01 83 1151
2.7804e+01 1.6700e+05 -1.0000e-03 -1.1963e+03 -9.7890e-03 -1.3888e-01 3.9933e-01 1.0000e+00 9.2485e-01 83 1160
2.7977e+01 1.6800e+05 -1.0000e-03 -1.2070e+03 -1.0687e-02 -1.1146e-02 3.9933e-01 1.0000e+00 9.2440e-01 83 1170
2.8142e+01 1.6900e+05 -1.0000e-03 -1.2106e+03 -3.5890e-03 -1.9378e-02 3.9932e-01 1.0000e+00 9.2395e-01 85 1175
2.8308e+01 1.7000e+05 -1.0000e-03 -1.2154e+03 -4.7900e-03 -3.5471e-02 3.9932e-01 1.0000e+00 9.2350e-01 87 1181
2.8474e+01 1.7100e+05 -1.0000e-03 -1.2241e+03 -8.6890e-03 -5.6971e-02 3.9932e-01 1.0000e+00 9.2305e-01 87 1189
2.8642e+01 1.7200e+05 -1.0000e-03 -1.2317e+03 -7.6880e-03 2.4529e-02 3.9931e-01 1.0000e+00 9.2260e-01 88 1197
2.8807e+01 1.7300e+05 -1.0000e-03 -1.2415e+03 -9.7890e-03 -1.8294e-03 3.9931e-01 1.0000e+00 9.2215e-01 88 1206
