cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
1.0847e+02 2.5000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 11 211
1.1280e+02 2.6000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 12 217
1.1713e+02 2.7000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 12 229
1.2148e+02 2.8000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 12 246
1.2581e+02 2.9000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 13 257
1.3010e+02 3.0000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 13 273
1.3442e+02 3.1000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 14 281
1.3876e+02 3.2000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 14 295
1.4310e+02 3.3000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 15 295
1.4744e+02 3.4000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 15 303
1.5175e+02 3.5000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 16 306
1.5607e+02 3.6000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 16 316
1.6034e+02 3.7000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 16 332
1.6466e+02 3.8000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 18 335
1.6902e+02 3.9000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 19 345
1.7329e+02 4.0000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 19 352
1.7763e+02 4.1000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 20 358
1.8194e+02 4.2000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 20 362
1.8623e+02 4.3000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 20 363
1.9061e+02 4.4000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 21 364
1.9494e+02 4.5000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 21 381
1.9923e+02 4.6000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 21 390
2.0354e+02 4.7000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 21 397
2.0781e+02 4.8000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 22 406
2.1216e+02 4.9000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 23 409
2.1641e+02 5.0000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 23 420
2.2073e+02 5.1000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 24 428
2.2503e+02 5.2000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 24 435
2.2933e+02 5.3000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 24 445
2.3366e+02 5.4000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 24 454
2.3794e+02 5.5000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 24 462
2.4228e+02 5.6000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 24 470
2.4667e+02 5.7000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 24 479
2.5094e+02 5.8000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 25 481
2.5528e+02 5.9000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 26 488
2.5962e+02 6.0000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 26 495
2.6393e+02 6.1000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 26 505
2.6824e+02 6.2000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 26 513
2.7252e+02 6.3000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 28 522
2.7680e+02 6.4000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 30 528
2.8104e+02 6.5000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 30 542
2.8532e+02 6.6000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 31 552
2.8993e+02 6.7000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 31 560
2.9433e+02 6.8000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 31 570
2.9866e+02 6.9000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 31 575
3.0296e+02 7.0000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 32 582
3.0729e+02 7.1000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 32 592
3.1159e+02 7.2000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 33 600
3.1585e+02 7.3000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 33 609
3.2019e+02 7.4000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 33 617
3.2456e+02 7.5000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 34 626
3.2886e+02 7.6000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 34 638
3.3326e+02 7.7000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 34 645
3.3756e+02 7.8000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 35 653
3.4189e+02 7.9000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 35 661
3.4620e+02 8.0000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 35 672
3.5055e+02 8.1000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 35 680
3.5482e+02 8.2000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 39 685
3.5915e+02 8.3000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 39 699
3.6345e+02 8.4000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 40 708
3.6771e+02 8.5000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 41 715
3.7202e+02 8.6000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 41 726
3.7639e+02 8.7000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 42 737
3.8070e+02 8.8000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 44 749
3.8501e+02 8.9000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 44 759
3.8936e+02 9.0000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 45 765
3.9360e+02 9.1000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 45 772
3.9800e+02 9.2000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 45 786
4.0232e+02 9.3000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 45 792
4.0660e+02 9.4000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 45 801
4.1086e+02 9.5000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 46 811
4.1517e+02 9.6000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 46 820
4.1947e+02 9.7000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 47 830
4.2376e+02 9.8000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 47 833
4.2850e+02 9.9000e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 47 840
4.3282e+02 1.0000e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 48 846
4.3717e+02 1.0100e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 48 855
4.4159e+02 1.0200e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 48 869
4.4669e+02 1.0300e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 48 875
4.5121e+02 1.0400e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 49 883
4.5589e+02 1.0500e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 49 894
4.6086e+02 1.0600e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 50 903
4.6556e+02 1.0700e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 50 917
4.7029e+02 1.0800e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 51 922
4.7463e+02 1.0900e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 51 928
4.7894e+02 1.1000e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 52 932
4.8332e+02 1.1100e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 52 936
4.8780e+02 1.1200e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 54 940
4.9243e+02 1.1300e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 54 946
4.9706e+02 1.1400e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 55 952
5.0155e+02 1.1500e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 55 958
5.0617e+02 1.1600e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 55 964
5.1098e+02 1.1700e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 56 969
5.1555e+02 1.1800e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 56 977
5.1996e+02 1.1900e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 58 985
5.2436e+02 1.2000e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 58 1001
5.2888e+02 1.2100e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 60 1007
5.3361e+02 1.2200e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 60 1013
5.3805e+02 1.2300e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 61 1019
5.4262e+02 1.2400e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 61 1030
5.4732e+02 1.2500e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 63 1036
5.5186e+02 1.2600e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 63 1047
5.5636e+02 1.2700e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 64 1053
5.6098e+02 1.2800e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 65 1055
5.6552e+02 1.2900e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 65 1060
5.7043e+02 1.3000e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 65 1071
5.7500e+02 1.3100e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 65 1083
5.7959e+02 1.3200e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 66 1092
5.8391e+02 1.3300e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 66 1097
5.8821e+02 1.3400e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 66 1106
5.9257e+02 1.3500e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 69 1108
5.9705e+02 1.3600e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 69 1119
6.0132e+02 1.3700e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 69 1128
6.0596e+02 1.3800e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 69 1138
6.1097e+02 1.3900e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 70 1143
6.1549e+02 1.4000e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 70 1154
6.2011e+02 1.4100e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 72 1161
6.2520e+02 1.4200e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 72 1165
6.3011e+02 1.4300e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 73 1173
6.3510e+02 1.4400e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 73 1178
6.4022e+02 1.4500e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 73 1195
6.4469e+02 1.4600e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 74 1202
6.5004e+02 1.4700e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 74 1210
6.5499e+02 1.4800e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 74 1220
6.5949e+02 1.4900e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 75 1229
6.6380e+02 1.5000e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 75 1240
6.6815e+02 1.5100e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 75 1254
6.7251e+02 1.5200e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 75 1260
6.7684e+02 1.5300e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 75 1274
6.8118e+02 1.5400e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 75 1288
6.8548e+02 1.5500e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 78 1295
6.8979e+02 1.5600e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 78 1303
6.9407e+02 1.5700e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 78 1315
6.9832e+02 1.5800e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 78 1322
7.0256e+02 1.5900e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 78 1333
7.0691e+02 1.6000e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 79 1335
7.1117e+02 1.6100e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 79 1347
7.1548e+02 1.6200e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 79 1354
7.1979e+02 1.6300e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 81 1358
7.2403e+02 1.6400e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 81 1372
7.2834e+02 1.6500e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 81 1383
7.3265e+02 1.6600e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 82 1392
7.3691e+02 1.6700e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 82 1398
7.4113e+02 1.6800e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 82 1407
7.4536e+02 1.6900e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 83 1412
7.4969e+02 1.7000e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 83 1415
7.5395e+02 1.7100e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 83 1418
7.5822e+02 1.7200e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 83 1427
7.6245e+02 1.7300e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 84 1435
7.6673e+02 1.7400e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 85 1440
7.7100e+02 1.7500e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 85 1447
7.7529e+02 1.7600e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 85 1456
7.7959e+02 1.7700e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 85 1465
7.8391e+02 1.7800e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 85 1473
7.8817e+02 1.7900e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 86 1480
7.9244e+02 1.8000e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 86 1492
7.9670e+02 1.8100e+05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-01 9.9000e-01 1.0000e-01 86 1505
