cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
6.7214e+00 7.3000e+04 -1.0000e-03 -5.1836e+02 -8.6870e-03 -2.1261e-03 3.9971e-01 1.0000e+00 9.0000e-01 33 500
6.8138e+00 7.4000e+04 -1.0000e-03 -5.2305e+02 -4.6890e-03 -1.3361e-03 3.9970e-01 1.0000e+00 9.0000e-01 35 506
6.9060e+00 7.5000e+04 -1.0000e-03 -5.2554e+02 -2.4930e-03 -1.0828e-03 3.9970e-01 1.0000e+00 9.0000e-01 35 508
6.9990e+00 7.6000e+04 -1.0000e-03 -5.3223e+02 -6.6910e-03 -1.8914e-03 3.9970e-01 1.0000e+00 9.0000e-01 35 514
7.0916e+00 7.7000e+04 -1.0000e-03 -5.4092e+02 -8.6890e-03 1.1396e-04 3.9969e-01 1.0000e+00 9.0000e-01 35 522
7.1840e+00 7.8000e+04 -1.0000e-03 -5.4451e+02 -3.5930e-03 -1.9232e-03 3.9969e-01 1.0000e+00 9.0000e-01 35 525
7.2765e+00 7.9000e+04 -1.0000e-03 -5.5430e+02 -9.7890e-03 -2.3443e-04 3.9968e-01 1.0000e+00 9.0000e-01 35 534
7.3684e+00 8.0000e+04 -1.0000e-03 -5.5999e+02 -5.6880e-03 -2.0125e-03 3.9968e-01 1.0000e+00 9.0000e-01 37 541
7.4605e+00 8.1000e+04 -1.0000e-03 -5.7078e+02 -1.0788e-02 -1.3364e-03 3.9968e-01 1.0000e+00 9.0000e-01 37 551
7.5528e+00 8.2000e+04 -1.0000e-03 -5.8157e+02 -1.0788e-02 -1.2398e-02 3.9967e-01 1.0000e+00 9.0000e-01 37 561
7.6450e+00 8.3000e+04 -1.0000e-03 -5.9035e+02 -8.7880e-03 1.1132e-02 3.9967e-01 1.0000e+00 4.1468e-08 38 570
7.7370e+00 8.4000e+04 -1.0000e-03 -5.9385e+02 -3.4920e-03 -5.1290e-04 3.9966e-01 1.0000e+00 9.0000e-01 38 573
7.8290e+00 8.5000e+04 -1.0000e-03 -6.0573e+02 -1.1886e-02 -1.7271e-03 3.9966e-01 1.0000e+00 9.0000e-01 39 585
7.9211e+00 8.6000e+04 -1.0000e-03 -6.1342e+02 -7.6880e-03 -6.8676e-04 3.9966e-01 1.0000e+00 9.0000e-01 40 593
8.0130e+00 8.7000e+04 -1.0000e-03 -6.2111e+02 -7.6900e-03 -3.7572e-04 3.9965e-01 1.0000e+00 9.0000e-01 40 600
8.1045e+00 8.8000e+04 -1.0000e-03 -6.2480e+02 -3.6920e-03 -1.2198e-03 3.9965e-01 1.0000e+00 9.0000e-01 41 604
8.1961e+00 8.9000e+04 -1.0000e-03 -6.3139e+02 -6.5900e-03 -1.4546e-03 3.9964e-01 1.0000e+00 9.0000e-01 41 610
8.2874e+00 9.0000e+04 -1.0000e-03 -6.3808e+02 -6.6910e-03 -8.7582e-04 3.9964e-01 1.0000e+00 9.0000e-01 41 616
8.3795e+00 9.1000e+04 -1.0000e-03 -6.5297e+02 -1.4885e-02 -1.7793e-03 3.9964e-01 1.0000e+00 9.0000e-01 41 630
8.4710e+00 9.2000e+04 -1.0000e-03 -6.6476e+02 -1.1787e-02 -1.8337e-03 3.9963e-01 1.0000e+00 9.0000e-01 41 641
8.5632e+00 9.3000e+04 -1.0000e-03 -6.6724e+02 -2.4890e-03 -1.0794e-03 3.9963e-01 1.0000e+00 9.0000e-01 43 645
8.6554e+00 9.4000e+04 -1.0000e-03 -6.7294e+02 -5.6920e-03 7.3663e-02 3.9962e-01 1.0000e+00 1.1984e-07 43 650
8.7472e+00 9.5000e+04 -1.0000e-03 -6.8073e+02 -7.7890e-03 -5.8638e-04 3.9962e-01 1.0000e+00 9.0000e-01 44 658
8.8396e+00 9.6000e+04 -1.0000e-03 -6.8962e+02 -8.8910e-03 -1.4556e-03 3.9962e-01 1.0000e+00 9.0000e-01 44 666
8.9313e+00 9.7000e+04 -1.0000e-03 -6.9641e+02 -6.7900e-03 -1.3914e-03 3.9961e-01 1.0000e+00 9.0000e-01 45 673
9.0228e+00 9.8000e+04 -1.0000e-03 -6.9910e+02 -2.6930e-03 -5.5938e-04 3.9961e-01 1.0000e+00 9.0000e-01 46 676
9.1141e+00 9.9000e+04 -1.0000e-03 -7.0779e+02 -8.6890e-03 -1.1585e-03 3.9960e-01 1.0000e+00 9.0000e-01 46 684
9.2058e+00 1.0000e+05 -1.0000e-03 -7.1558e+02 -7.7890e-03 -3.3300e-04 3.9960e-01 1.0000e+00 9.0000e-01 47 692
9.2985e+00 1.0100e+05 -1.0000e-03 -7.2527e+02 -9.6880e-03 -1.4886e-03 3.9960e-01 1.0000e+00 9.0000e-01 47 701
9.3900e+00 1.0200e+05 -1.0000e-03 -7.3175e+02 -6.4890e-03 -1.3100e-03 3.9959e-01 1.0000e+00 9.0000e-01 47 707
9.4823e+00 1.0300e+05 -1.0000e-03 -7.3545e+02 -3.6920e-03 -1.4071e-03 3.9959e-01 1.0000e+00 9.0000e-01 48 711
9.5742e+00 1.0400e+05 -1.0000e-03 -7.4094e+02 -5.4900e-03 -4.9257e-04 3.9958e-01 1.0000e+00 9.0000e-01 48 716
9.6664e+00 1.0500e+05 -1.0000e-03 -7.4473e+02 -3.7930e-03 -9.2663e-04 3.9958e-01 1.0000e+00 9.0000e-01 49 720
9.7585e+00 1.0600e+05 -1.0000e-03 -7.5342e+02 -8.6890e-03 -1.1099e-03 3.9958e-01 1.0000e+00 9.0000e-01 49 728
9.8504e+00 1.0700e+05 -1.0000e-03 -7.5811e+02 -4.6910e-03 -1.0114e-03 3.9957e-01 1.0000e+00 9.0000e-01 50 733
9.9416e+00 1.0800e+05 -1.0000e-03 -7.6060e+02 -2.4930e-03 -9.8343e-04 3.9957e-01 1.0000e+00 9.0000e-01 50 735
1.0033e+01 1.0900e+05 -1.0000e-03 -7.6739e+02 -6.7920e-03 -9.2989e-04 3.9956e-01 1.0000e+00 9.0000e-01 50 741
1.0124e+01 1.1000e+05 -1.0000e-03 -7.6999e+02 -2.5920e-03 -9.1710e-04 3.9956e-01 1.0000e+00 9.0000e-01 51 744
1.0216e+01 1.1100e+05 -1.0000e-03 -7.7468e+02 -4.6910e-03 -1.5225e-03 3.9956e-01 1.0000e+00 9.0000e-01 52 749
1.0307e+01 1.1200e+05 -1.0000e-03 -7.8147e+02 -6.7900e-03 -1.3017e-03 3.9955e-01 1.0000e+00 9.0000e-01 53 756
1.0398e+01 1.1300e+05 -1.0000e-03 -7.9026e+02 -8.7900e-03 -1.9336e-03 3.9955e-01 1.0000e+00 9.0000e-01 53 764
1.0488e+01 1.1400e+05 -1.0000e-03 -7.9685e+02 -6.5900e-03 -1.6498e-03 3.9954e-01 1.0000e+00 9.0000e-01 53 770
1.0580e+01 1.1500e+05 -1.0000e-03 -8.0663e+02 -9.7870e-03 -1.4478e-03 3.9954e-01 1.0000e+00 9.0000e-01 54 780
1.0673e+01 1.1600e+05 -1.0000e-03 -8.2052e+02 -1.3886e-02 -7.5368e-02 3.9954e-01 1.0000e+00 9.0000e-01 54 793
1.0765e+01 1.1700e+05 -1.0000e-03 -8.2811e+02 -7.5870e-03 -1.2583e-03 3.9953e-01 1.0000e+00 9.0000e-01 55 801
1.0857e+01 1.1800e+05 -1.0000e-03 -8.3180e+02 -3.6920e-03 -1.0782e-03 3.9953e-01 1.0000e+00 9.0000e-01 56 805
1.0949e+01 1.1900e+05 -1.0000e-03 -8.3839e+02 -6.5900e-03 -1.4549e-03 3.9952e-01 1.0000e+00 9.0000e-01 56 811
1.1041e+01 1.2000e+05 -1.0000e-03 -8.4308e+02 -4.6910e-03 -1.5917e-03 3.9952e-01 1.0000e+00 9.0000e-01 57 816
1.1133e+01 1.2100e+05 -1.0000e-03 -8.4767e+02 -4.5900e-03 -1.5648e-03 3.9952e-01 1.0000e+00 9.0000e-01 58 821
1.1224e+01 1.2200e+05 -1.0000e-03 -8.5026e+02 -2.5920e-03 -2.5708e-03 3.9951e-01 1.0000e+00 9.0000e-01 59 824
1.1316e+01 1.2300e+05 -1.0000e-03 -8.5805e+02 -7.7890e-03 -8.0703e-04 3.9951e-01 1.0000e+00 9.0000e-01 60 832
1.1407e+01 1.2400e+05 -1.0000e-03 -8.7084e+02 -1.2786e-02 -8.8767e-04 3.9950e-01 1.0000e+00 9.0000e-01 60 844
1.1499e+01 1.2500e+05 -1.0000e-03 -8.7163e+02 -7.9600e-04 -1.1565e-03 3.9950e-01 1.0000e+00 9.0000e-01 61 845
1.1592e+01 1.2600e+05 -1.0000e-03 -8.8032e+02 -8.6890e-03 -1.7565e-03 3.9950e-01 1.0000e+00 9.0000e-01 61 853
1.1685e+01 1.2700e+05 -1.0000e-03 -8.9221e+02 -1.1888e-02 -1.0055e-01 3.9949e-01 1.0000e+00 9.0000e-01 61 864
1.1777e+01 1.2800e+05 -1.0000e-03 -9.0400e+02 -1.1787e-02 -1.2365e-03 3.9949e-01 1.0000e+00 9.0000e-01 61 875
1.1868e+01 1.2900e+05 -1.0000e-03 -9.0579e+02 -1.7970e-03 -4.8027e-04 3.9948e-01 1.0000e+00 9.0000e-01 61 876
1.1960e+01 1.3000e+05 -1.0000e-03 -9.1049e+02 -4.6910e-03 -5.7778e-04 3.9948e-01 1.0000e+00 9.0000e-01 62 881
1.2052e+01 1.3100e+05 -1.0000e-03 -9.2537e+02 -1.4885e-02 -1.4589e-03 3.9948e-01 1.0000e+00 9.0000e-01 62 895
1.2144e+01 1.3200e+05 -1.0000e-03 -9.3106e+02 -5.6900e-03 -1.2156e-03 3.9947e-01 1.0000e+00 9.0000e-01 63 901
1.2235e+01 1.3300e+05 -1.0000e-03 -9.3675e+02 -5.6900e-03 -1.5119e-03 3.9947e-01 1.0000e+00 9.0000e-01 64 907
1.2327e+01 1.3400e+05 -1.0000e-03 -9.4055e+02 -3.7950e-03 -2.3081e-03 3.9946e-01 1.0000e+00 9.0000e-01 64 910
1.2419e+01 1.3500e+05 -1.0000e-03 -9.5023e+02 -9.6880e-03 -2.0131e-03 3.9946e-01 1.0000e+00 9.0000e-01 64 919
1.2511e+01 1.3600e+05 -1.0000e-03 -9.5902e+02 -8.7900e-03 -2.3556e-03 3.9946e-01 1.0000e+00 9.0000e-01 64 927
1.2604e+01 1.3700e+05 -1.0000e-03 -9.6461e+02 -5.5910e-03 -1.4127e-02 3.9945e-01 1.0000e+00 9.0000e-01 64 932
1.2696e+01 1.3800e+05 -1.0000e-03 -9.6630e+02 -1.6900e-03 -1.9451e-02 3.9945e-01 1.0000e+00 9.0000e-01 67 936
1.2789e+01 1.3900e+05 -1.0000e-03 -9.7599e+02 -9.6860e-03 -1.6729e-03 3.9944e-01 1.0000e+00 9.0000e-01 68 946
1.2885e+01 1.4000e+05 -1.0000e-03 -9.8158e+02 -5.5910e-03 -1.5557e-03 3.9944e-01 1.0000e+00 9.0000e-01 68 951
1.2977e+01 1.4100e+05 -1.0000e-03 -9.8438e+02 -2.7960e-03 -2.4013e-04 3.9944e-01 1.0000e+00 9.0000e-01 68 953
1.3069e+01 1.4200e+05 -1.0000e-03 -9.8817e+02 -3.7910e-03 -1.6839e-03 3.9943e-01 1.0000e+00 9.0000e-01 70 958
1.3161e+01 1.4300e+05 -1.0000e-03 -9.9686e+02 -8.6890e-03 -1.5207e-03 3.9943e-01 1.0000e+00 9.0000e-01 70 966
1.3252e+01 1.4400e+05 -1.0000e-03 -1.0065e+03 -9.6880e-03 -1.7817e-03 3.9942e-01 1.0000e+00 9.0000e-01 70 975
1.3343e+01 1.4500e+05 -1.0000e-03 -1.0142e+03 -7.6900e-03 -1.5036e-03 3.9942e-01 1.0000e+00 9.0000e-01 70 982
1.3435e+01 1.4600e+05 -1.0000e-03 -1.0208e+03 -6.5900e-03 -1.5615e-03 3.9942e-01 1.0000e+00 9.0000e-01 70 988
1.3527e+01 1.4700e+05 -1.0000e-03 -1.0306e+03 -9.7890e-03 -2.4156e-03 3.9941e-01 1.0000e+00 9.0000e-01 70 997
1.3619e+01 1.4800e+05 -1.0000e-03 -1.0424e+03 -1.1787e-02 -2.7442e-03 3.9941e-01 1.0000e+00 9.0000e-01 70 1008
1.3712e+01 1.4900e+05 -1.0000e-03 -1.0521e+03 -9.6880e-03 -1.2936e-03 3.9940e-01 1.0000e+00 9.0000e-01 70 1017
1.3804e+01 1.5000e+05 -1.0000e-03 -1.0549e+03 -2.7960e-03 -1.9970e-04 3.9940e-01 1.0000e+00 9.0000e-01 70 1019
1.3897e+01 1.5100e+05 -1.0000e-03 -1.0568e+03 -1.8940e-03 -2.2227e-03 3.9940e-01 1.0000e+00 9.0000e-01 72 1022
1.3989e+01 1.5200e+05 -1.0000e-03 -1.0645e+03 -7.6900e-03 -1.7802e-03 3.9939e-01 1.0000e+00 9.0000e-01 72 1029
1.4081e+01 1.5300e+05 -1.0000e-03 -1.0701e+03 -5.5910e-03 -1.6333e-03 3.9939e-01 1.0000e+00 9.0000e-01 72 1034
1.4172e+01 1.5400e+05 -1.0000e-03 -1.0768e+03 -6.7880e-03 -1.6953e-03 3.9938e-01 1.0000e+00 9.0000e-01 74 1042
1.4263e+01 1.5500e+05 -1.0000e-03 -1.0876e+03 -1.0788e-02 -1.3614e-01 3.9938e-01 1.0000e+00 9.0000e-01 74 1052
1.4355e+01 1.5600e+05 -1.0000e-03 -1.0953e+03 -7.6880e-03 -1.3623e-03 3.9938e-01 1.0000e+00 9.0000e-01 75 1060
1.4447e+01 1.5700e+05 -1.0000e-03 -1.1071e+03 -1.1787e-02 -1.2155e-03 3.9937e-01 1.0000e+00 9.0000e-01 75 1071
1.4539e+01 1.5800e+05 -1.0000e-03 -1.1098e+03 -2.6910e-03 1.1728e-03 3.9937e-01 1.0000e+00 9.4303e-09 77 1075
1.4631e+01 1.5900e+05 -1.0000e-03 -1.1125e+03 -2.6930e-03 -3.7840e-04 3.9936e-01 1.0000e+00 9.0000e-01 78 1078
1.4723e+01 1.6000e+05 -1.0000e-03 -1.1224e+03 -9.8900e-03 -1.7509e-03 3.9936e-01 1.0000e+00 9.0000e-01 78 1087
1.4815e+01 1.6100e+05 -1.0000e-03 -1.1271e+03 -4.6910e-03 -2.3661e-03 3.9936e-01 1.0000e+00 9.0000e-01 79 1092
1.4907e+01 1.6200e+05 -1.0000e-03 -1.1309e+03 -3.7890e-03 -6.7699e-03 3.9935e-01 1.0000e+00 9.0000e-01 82 1098
1.4998e+01 1.6300e+05 -1.0000e-03 -1.1406e+03 -9.6880e-03 -1.6446e-03 3.9935e-01 1.0000e+00 9.0000e-01 82 1107
1.5091e+01 1.6400e+05 -1.0000e-03 -1.1481e+03 -7.5890e-03 -1.1397e-03 3.9934e-01 1.0000e+00 9.0000e-01 82 1114
1.5183e+01 1.6500e+05 -1.0000e+00 -1.1539e+03 -5.7890e-03 -3.2751e-02 3.9934e-01 1.0000e+00 9.0000e-01 84 1121
1.5275e+01 1.6600e+05 -1.0000e-03 -1.1626e+03 -8.6890e-03 -1.0325e-03 3.9934e-01 1.0000e+00 9.0000e-01 84 1129
1.5367e+01 1.6700e+05 -1.0000e-03 -1.1723e+03 -9.6880e-03 -1.2163e-03 3.9933e-01 1.0000e+00 9.0000e-01 84 1138
1.5458e+01 1.6800e+05 -1.0000e-03 -1.1779e+03 -5.5910e-03 -8.2076e-04 3.9933e-01 1.0000e+00 9.0000e-01 84 1143
1.5550e+01 1.6900e+05 -1.0000e-03 -1.1856e+03 -7.6900e-03 -1.5971e-03 3.9932e-01 1.0000e+00 9.0000e-01 84 1150
1.5642e+01 1.7000e+05 -1.0000e-03 -1.1872e+03 -1.5910e-03 -9.3957e-04 3.9932e-01 1.0000e+00 9.0000e-01 86 1153
1.5735e+01 1.7100e+05 -1.0000e-03 -1.1919e+03 -4.6910e-03 -2.1449e-03 3.9932e-01 1.0000e+00 9.0000e-01 87 1158
1.5826e+01 1.7200e+05 -1.0000e-03 -1.2027e+03 -1.0788e-02 -9.5038e-04 3.9931e-01 1.0000e+00 9.0000e-01 87 1168
