cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
9.2880e+00 1.0500e+05 -1.0000e-03 -7.1534e+02 -7.6900e-03 -9.1051e-04 3.9958e-01 1.0000e+00 9.0000e-01 66 706
9.3762e+00 1.0600e+05 -1.0000e-03 -7.2223e+02 -6.8910e-03 -4.7179e-03 3.9958e-01 1.0000e+00 9.0000e-01 67 713
9.4639e+00 1.0700e+05 -1.0000e-03 -7.3092e+02 -8.6890e-03 -1.2278e-03 3.9957e-01 1.0000e+00 9.0000e-01 67 721
9.5511e+00 1.0800e+05 -1.0000e-03 -7.3751e+02 -6.5900e-03 -7.9044e-04 3.9957e-01 1.0000e+00 9.0000e-01 67 727
9.6387e+00 1.0900e+05 -1.0000e-03 -7.4221e+02 -4.6930e-03 -1.6376e-01 3.9956e-01 1.0000e+00 9.0000e-01 67 731
9.7257e+00 1.1000e+05 -1.0000e-03 -7.4780e+02 -5.5910e-03 -6.7861e-04 3.9956e-01 1.0000e+00 9.0000e-01 67 736
9.8145e+00 1.1100e+05 -1.0000e-03 -7.5649e+02 -8.6890e-03 -1.4324e-03 3.9956e-01 1.0000e+00 9.0000e-01 67 744
9.9021e+00 1.1200e+05 -1.0000e-03 -7.5918e+02 -2.6910e-03 -1.4059e-03 3.9955e-01 1.0000e+00 9.0000e-01 69 748
9.9903e+00 1.1300e+05 -1.0000e-03 -7.6996e+02 -1.0788e-02 1.4137e-02 3.9955e-01 1.0000e+00 1.7468e-07 69 758
1.0079e+01 1.1400e+05 -1.0000e-03 -7.7066e+02 -6.9700e-04 -3.0635e-04 3.9954e-01 1.0000e+00 9.0000e-01 69 758
1.0168e+01 1.1500e+05 -1.0000e-03 -7.7445e+02 -3.7930e-03 -1.9886e-03 3.9954e-01 1.0000e+00 9.0000e-01 70 762
1.0256e+01 1.1600e+05 -1.0000e-03 -7.8524e+02 -1.0788e-02 -7.2325e-04 3.9954e-01 1.0000e+00 9.0000e-01 70 772
1.0344e+01 1.1700e+05 -1.0000e-03 -7.8883e+02 -3.5890e-03 -9.0204e-04 3.9953e-01 1.0000e+00 9.0000e-01 72 777
1.0431e+01 1.1800e+05 -1.0000e-03 -8.0062e+02 -1.1787e-02 -1.0067e-03 3.9953e-01 1.0000e+00 9.0000e-01 72 788
1.0518e+01 1.1900e+05 -1.0000e-03 -8.0631e+02 -5.6900e-03 -7.4908e-04 3.9952e-01 1.0000e+00 9.0000e-01 73 794
1.0606e+01 1.2000e+05 -1.0000e-03 -8.1710e+02 -1.0788e-02 9.0566e-04 3.9952e-01 1.0000e+00 7.4568e-08 73 804
1.0694e+01 1.2100e+05 -1.0000e-03 -8.2289e+02 -5.7890e-03 -1.5339e-03 3.9952e-01 1.0000e+00 9.0000e-01 75 811
1.0780e+01 1.2200e+05 1.0000e-01 -8.2847e+02 -5.5890e-03 -8.6451e-04 3.9951e-01 1.0000e+00 9.0000e-01 76 817
1.0869e+01 1.2300e+05 -1.0000e-03 -8.3117e+02 -2.6930e-03 -7.5438e-03 3.9951e-01 1.0000e+00 9.0000e-01 77 820
1.0956e+01 1.2400e+05 -1.0000e-03 -8.4605e+02 -1.4885e-02 -1.7667e-03 3.9950e-01 1.0000e+00 9.0000e-01 77 834
1.1044e+01 1.2500e+05 -1.0000e-03 -8.5674e+02 -1.0687e-02 -1.3482e-03 3.9950e-01 1.0000e+00 9.0000e-01 77 844
1.1133e+01 1.2600e+05 -1.0000e-03 -8.6343e+02 -6.6910e-03 -1.3680e-03 3.9950e-01 1.0000e+00 9.0000e-01 77 850
1.1220e+01 1.2700e+05 -1.0000e-03 -8.7312e+02 -9.6860e-03 -1.6736e-03 3.9949e-01 1.0000e+00 9.0000e-01 78 860
1.1307e+01 1.2800e+05 -1.0000e-03 -8.7781e+02 -4.6890e-03 -9.4152e-04 3.9949e-01 1.0000e+00 9.0000e-01 80 866
1.1394e+01 1.2900e+05 -1.0000e-03 -8.8450e+02 -6.6910e-03 -8.0026e-04 3.9948e-01 1.0000e+00 9.0000e-01 80 872
1.1481e+01 1.3000e+05 -1.0000e-03 -8.8839e+02 -3.8920e-03 -4.3277e-04 3.9948e-01 1.0000e+00 9.0000e-01 82 877
1.1570e+01 1.3100e+05 -1.0000e-03 -9.0128e+02 -1.2887e-02 -1.4017e-03 3.9948e-01 1.0000e+00 9.0000e-01 82 889
1.1657e+01 1.3200e+05 -1.0000e-03 -9.0686e+02 -5.5890e-03 -9.3879e-04 3.9947e-01 1.0000e+00 9.0000e-01 83 895
1.1744e+01 1.3300e+05 -1.0000e-03 -9.1146e+02 -4.5920e-03 5.7345e-03 3.9947e-01 1.0000e+00 1.2301e-07 83 899
1.1832e+01 1.3400e+05 -1.0000e-03 -9.1925e+02 -7.7910e-03 -1.5605e-01 3.9946e-01 1.0000e+00 9.0000e-01 83 906
1.1920e+01 1.3500e+05 -1.0000e-03 -9.2993e+02 -1.0687e-02 -1.6003e-03 3.9946e-01 1.0000e+00 9.0000e-01 83 916
1.2009e+01 1.3600e+05 -1.0000e-03 -9.3333e+02 -3.3910e-03 -1.6591e-03 3.9946e-01 1.0000e+00 9.0000e-01 83 919
1.2097e+01 1.3700e+05 -1.0000e-03 -9.3891e+02 -5.5890e-03 -1.5432e-03 3.9945e-01 1.0000e+00 9.0000e-01 84 925
1.2185e+01 1.3800e+05 -1.0000e-03 -9.4260e+02 -3.6900e-03 -7.5313e-03 3.9945e-01 1.0000e+00 9.0000e-01 86 930
1.2273e+01 1.3900e+05 -1.0000e-03 -9.5239e+02 -9.7870e-03 -2.6383e-03 3.9944e-01 1.0000e+00 9.0000e-01 87 940
1.2360e+01 1.4000e+05 -1.0000e-03 -9.5708e+02 -4.6910e-03 -1.2610e-03 3.9944e-01 1.0000e+00 9.0000e-01 88 945
1.2449e+01 1.4100e+05 -1.0000e-03 -9.6477e+02 -7.6900e-03 -1.1892e-03 3.9944e-01 1.0000e+00 9.0000e-01 88 952
1.2536e+01 1.4200e+05 -1.0000e-03 -9.6757e+02 -2.7960e-03 -1.1648e-03 3.9943e-01 1.0000e+00 9.0000e-01 88 954
1.2623e+01 1.4300e+05 -1.0000e-03 -9.7346e+02 -5.8940e-03 -1.4253e-03 3.9943e-01 1.0000e+00 9.0000e-01 88 959
1.2710e+01 1.4400e+05 -1.0000e-03 -9.7515e+02 -1.6900e-03 -1.4926e-03 3.9942e-01 1.0000e+00 9.0000e-01 91 963
1.2797e+01 1.4500e+05 -1.0000e-03 -9.7984e+02 -4.6910e-03 -1.0901e-03 3.9942e-01 1.0000e+00 9.0000e-01 92 968
1.2886e+01 1.4600e+05 -1.0000e-03 -9.9363e+02 -1.3785e-02 -1.4052e-03 3.9942e-01 1.0000e+00 9.0000e-01 92 981
1.2974e+01 1.4700e+05 -1.0000e-03 -9.9722e+02 -3.5930e-03 -5.1305e-04 3.9941e-01 1.0000e+00 9.0000e-01 92 984
1.3062e+01 1.4800e+05 -1.0000e-03 -1.0070e+03 -9.7890e-03 -1.3483e-03 3.9941e-01 1.0000e+00 9.0000e-01 92 993
1.3150e+01 1.4900e+05 -1.0000e-03 -1.0133e+03 -6.2870e-03 -1.9990e-04 3.9940e-01 1.0000e+00 9.0000e-01 92 999
1.3237e+01 1.5000e+05 -1.0000e-03 -1.0190e+03 -5.6900e-03 -1.7184e-03 3.9940e-01 1.0000e+00 9.0000e-01 93 1005
1.3325e+01 1.5100e+05 -1.0000e-03 -1.0237e+03 -4.6930e-03 -6.2350e-04 3.9940e-01 1.0000e+00 9.0000e-01 93 1009
1.3412e+01 1.5200e+05 -1.0000e-03 -1.0301e+03 -6.3880e-03 -1.0806e-03 3.9939e-01 1.0000e+00 9.0000e-01 93 1015
1.3500e+01 1.5300e+05 -1.0000e-03 -1.0319e+03 -1.7970e-03 -1.6779e-01 3.9939e-01 1.0000e+00 9.0000e-01 93 1016
1.3587e+01 1.5400e+05 -1.0000e-03 -1.0468e+03 -1.4885e-02 1.9731e-02 3.9938e-01 1.0000e+00 1.4292e-07 93 1030
1.3675e+01 1.5500e+05 -1.0000e-03 -1.0543e+03 -7.5890e-03 0.0000e+00 3.9938e-01 1.0000e+00 9.0000e-01 93 1037
1.3762e+01 1.5600e+05 -1.0000e-03 -1.0600e+03 -5.6900e-03 -1.4180e-03 3.9938e-01 1.0000e+00 9.0000e-01 94 1043
1.3850e+01 1.5700e+05 -1.0000e-03 -1.0638e+03 -3.7890e-03 -1.1027e-03 3.9937e-01 1.0000e+00 9.0000e-01 97 1049
1.3938e+01 1.5800e+05 -1.0000e-03 -1.0676e+03 -3.7930e-03 -1.7114e-03 3.9937e-01 1.0000e+00 9.0000e-01 98 1053
1.4026e+01 1.5900e+05 -1.0000e-03 -1.0763e+03 -8.6890e-03 -1.2444e-03 3.9936e-01 1.0000e+00 9.0000e-01 98 1061
1.4114e+01 1.6000e+05 -1.0000e-03 -1.0780e+03 -1.6940e-03 -8.9939e-04 3.9936e-01 1.0000e+00 9.0000e-01 99 1063
1.4202e+01 1.6100e+05 -1.0000e-03 -1.0837e+03 -5.6920e-03 -1.6365e-03 3.9936e-01 1.0000e+00 9.0000e-01 99 1068
1.4289e+01 1.6200e+05 -1.0000e-03 -1.0894e+03 -5.6920e-03 -1.7453e-03 3.9935e-01 1.0000e+00 9.0000e-01 99 1073
1.4376e+01 1.6300e+05 -1.0000e-03 -1.0930e+03 -3.5890e-03 -9.7484e-04 3.9935e-01 1.0000e+00 9.0000e-01 101 1078
1.4465e+01 1.6400e+05 -1.0000e-03 -1.1006e+03 -7.5890e-03 -7.0610e-04 3.9934e-01 1.0000e+00 9.0000e-01 101 1085
1.4552e+01 1.6500e+05 -1.0000e-03 -1.1103e+03 -9.7890e-03 -1.4955e-03 3.9934e-01 1.0000e+00 9.0000e-01 101 1094
1.4641e+01 1.6600e+05 -1.0000e-03 -1.1170e+03 -6.6910e-03 -1.6256e-03 3.9934e-01 1.0000e+00 9.0000e-01 101 1100
1.4728e+01 1.6700e+05 -1.0000e-03 -1.1247e+03 -7.6900e-03 -1.8801e-03 3.9933e-01 1.0000e+00 9.0000e-01 101 1107
1.4815e+01 1.6800e+05 -1.0000e-03 -1.1323e+03 -7.5890e-03 -1.1603e-03 3.9933e-01 1.0000e+00 9.0000e-01 101 1114
1.4902e+01 1.6900e+05 -1.0000e-03 -1.1411e+03 -8.7900e-03 -1.6433e-03 3.9932e-01 1.0000e+00 9.0000e-01 101 1122
1.4990e+01 1.7000e+05 -1.0000e-03 -1.1488e+03 -7.6900e-03 -1.4615e-03 3.9932e-01 1.0000e+00 9.0000e-01 101 1129
1.5079e+01 1.7100e+05 -1.0000e-03 -1.1523e+03 -3.4900e-03 -1.6175e-03 3.9932e-01 1.0000e+00 9.0000e-01 102 1133
1.5168e+01 1.7200e+05 -1.0000e-03 -1.1590e+03 -6.6910e-03 -2.3535e-03 3.9931e-01 1.0000e+00 9.0000e-01 102 1139
