cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
1.0028e+01 5.9000e+04 -1.0000e-03 -4.2900e+02 -6.6910e-03 -1.7057e-03 4.9971e-01 1.0000e+00 9.7345e-01 26 413
1.0194e+01 6.0000e+04 -1.0000e-03 -4.3979e+02 -1.0788e-02 5.9853e-02 4.9970e-01 1.0000e+00 9.7300e-01 26 423
1.0361e+01 6.1000e+04 -1.0000e-03 -4.5047e+02 -1.0687e-02 -2.4992e-03 4.9970e-01 1.0000e+00 9.7255e-01 26 433
1.0528e+01 6.2000e+04 -1.0000e-03 -4.5926e+02 -8.7880e-03 -3.2855e-03 4.9969e-01 1.0000e+00 9.7210e-01 27 442
1.0694e+01 6.3000e+04 -1.0000e-03 -4.6306e+02 -3.7950e-03 -2.8743e-03 4.9969e-01 1.0000e+00 9.7165e-01 27 445
1.0861e+01 6.4000e+04 -1.0000e-03 -4.6974e+02 -6.6890e-03 -7.7345e-03 4.9968e-01 1.0000e+00 9.7120e-01 28 452
1.1027e+01 6.5000e+04 -1.0000e-03 -4.7544e+02 -5.6920e-03 -6.7240e-03 4.9968e-01 1.0000e+00 9.7075e-01 28 457
1.1210e+01 6.6000e+04 -1.0000e-03 -4.7813e+02 -2.6950e-03 -6.8310e-03 4.9967e-01 1.0000e+00 9.7030e-01 28 459
1.1376e+01 6.7000e+04 -1.0000e-03 -4.8792e+02 -9.7890e-03 -2.0221e-03 4.9967e-01 1.0000e+00 9.6985e-01 28 468
1.1542e+01 6.8000e+04 -1.0000e-03 -5.0380e+02 -1.5884e-02 5.9720e-02 4.9966e-01 1.0000e+00 9.6940e-01 28 483
1.1709e+01 6.9000e+04 -1.0000e-03 -5.0940e+02 -5.5910e-03 -5.5114e-03 4.9966e-01 1.0000e+00 9.6895e-01 28 488
1.1875e+01 7.0000e+04 -1.0000e-03 -5.1908e+02 -9.6880e-03 -8.3124e-03 4.9965e-01 1.0000e+00 9.6850e-01 28 497
1.2042e+01 7.1000e+04 -1.0000e-03 -5.3297e+02 -1.3886e-02 7.8443e-02 4.9965e-01 1.0000e+00 9.6805e-01 28 510
1.2210e+01 7.2000e+04 -1.0000e-03 -5.3856e+02 -5.5910e-03 5.8309e-02 4.9964e-01 1.0000e+00 9.6760e-01 28 515
1.2376e+01 7.3000e+04 -1.0000e-03 -5.4914e+02 -1.0584e-02 -7.9640e-03 4.9964e-01 1.0000e+00 9.6715e-01 29 526
1.2542e+01 7.4000e+04 -1.0000e-03 -5.5793e+02 -8.7900e-03 -1.3326e-02 4.9963e-01 1.0000e+00 9.6670e-01 29 534
1.2724e+01 7.5000e+04 -1.0000e-03 -5.6752e+02 -9.5870e-03 -4.2764e-03 4.9963e-01 1.0000e+00 9.6625e-01 29 543
1.2891e+01 7.6000e+04 -1.0000e-03 -5.7021e+02 -2.6910e-03 8.4708e-02 4.9962e-01 1.0000e+00 9.6580e-01 31 547
1.3058e+01 7.7000e+04 -1.0000e-03 -5.7890e+02 -8.6890e-03 -6.3708e-02 4.9962e-01 1.0000e+00 9.6535e-01 31 555
1.3225e+01 7.8000e+04 -1.0000e-03 -5.8869e+02 -9.7870e-03 9.1313e-02 4.9961e-01 1.0000e+00 9.6490e-01 32 565
